DR,A%,DF%,1stIn,1st%,2nd%
0.98,4.9%,2.4%,62.2%,66.7%,41.9%
1.24,6.6%,2.6%,65.8%,62.0%,69.2%
0.92,4.3%,9.7%,41.9%,48.7%,50.0%
0.88,5.4%,1.4%,66.2%,61.2%,32.0%
0.72,2.5%,2.5%,62.0%,57.1%,53.3%
0.88,2.8%,2.8%,67.3%,65.3%,37.1%
1.00,8.0%,3.4%,64.8%,75.4%,51.6%
0.35,7.3%,9.8%,58.5%,62.5%,29.4%
1.44,13.5%,1.9%,65.4%,79.4%,50.0%
1.13,16.4%,1.7%,61.2%,83.1%,57.8%
0.63,7.5%,7.5%,58.2%,82.1%,39.3%
1.40,7.1%,0.0%,50.0%,71.4%,71.4%
0.83,7.8%,2.0%,57.8%,67.8%,55.8%
0.95,2.7%,6.4%,52.7%,74.1%,42.3%
0.89,4.5%,2.7%,56.4%,64.5%,35.4%
0.70,11.1%,5.1%,52.5%,67.3%,46.8%
0.81,6.7%,2.2%,55.1%,67.3%,45.0%
1.21,5.1%,0.0%,71.2%,71.4%,29.4%
1.42,8.1%,1.6%,62.9%,74.4%,65.2%
0.86,2.7%,1.3%,45.3%,64.7%,46.3%
2.91,5.1%,0.0%,53.8%,90.5%,72.2%
1.22,10.2%,3.7%,50.0%,74.1%,55.6%
1.13,11.9%,3.6%,51.2%,81.4%,41.5%
1.38,12.5%,6.3%,50.0%,71.9%,59.4%
1.14,11.1%,2.8%,52.8%,84.2%,50.0%
0.93,1.7%,5.2%,41.4%,75.0%,52.9%
1.33,9.8%,1.6%,55.7%,64.7%,59.3%
0.54,7.8%,4.7%,60.9%,56.4%,60.0%
1.50,11.6%,7.2%,42.0%,89.7%,60.0%
0.85,5.7%,2.9%,62.9%,74.2%,59.0%
0.71,0.0%,0.0%,59.3%,62.5%,59.1%
1.00,6.6%,1.7%,52.1%,76.2%,50.0%
2.33,3.6%,7.1%,50.0%,85.7%,71.4%
0.66,8.8%,3.5%,59.6%,67.6%,30.4%
1.16,3.6%,10.7%,42.9%,58.3%,43.8%
1.47,18.4%,1.3%,59.2%,82.2%,61.3%
0.66,3.3%,3.3%,55.7%,50.0%,33.3%
0.84,5.2%,1.7%,51.3%,62.7%,60.7%
1.33,15.5%,0.0%,55.7%,79.6%,58.1%
1.22,8.1%,4.1%,63.5%,76.6%,51.9%
0.97,8.0%,5.7%,47.1%,82.9%,37.0%
1.70,3.9%,3.9%,60.8%,87.1%,45.0%
0.57,12.5%,5.0%,52.5%,47.6%,31.6%
0.59,0.0%,7.8%,64.7%,57.6%,27.8%
0.99,1.2%,9.8%,54.9%,68.9%,40.5%
1.12,4.6%,5.6%,43.5%,72.3%,63.9%
0.70,3.7%,3.7%,59.6%,67.7%,43.2%
1.15,7.9%,1.6%,57.1%,72.2%,48.1%
1.61,13.0%,1.9%,53.7%,65.5%,72.0%
1.75,21.4%,3.6%,55.4%,80.6%,64.0%
0.61,12.3%,6.8%,56.2%,78.0%,50.0%
1.87,21.4%,3.6%,67.9%,78.9%,77.8%
2.20,11.4%,0.0%,65.9%,79.3%,73.3%
0.50,6.1%,6.1%,55.1%,55.6%,22.7%
