DR,A%,DF%,1stIn,1st%,2nd%
0.81,4.0%,2.4%,64.3%,65.4%,37.8%
1.48,8.8%,0.0%,70.3%,75.0%,63.0%
0.45,2.3%,9.3%,55.8%,66.7%,26.3%
0.68,3.8%,3.8%,75.9%,58.3%,31.6%
1.21,0.0%,1.6%,77.0%,70.2%,50.0%
1.12,0.0%,2.8%,75.2%,62.2%,59.3%
0.68,1.9%,5.7%,52.8%,57.1%,36.0%
1.69,2.1%,4.2%,66.7%,84.4%,62.5%
1.58,0.0%,3.8%,58.5%,71.0%,54.5%
1.12,1.1%,0.0%,67.0%,66.7%,61.3%
0.78,6.5%,6.5%,60.9%,62.5%,44.4%
0.99,0.0%,5.9%,62.7%,76.6%,50.0%
2.86,5.4%,2.7%,43.2%,93.8%,66.7%
1.24,6.1%,3.1%,73.5%,72.2%,57.7%
1.44,9.3%,7.4%,66.7%,72.2%,50.0%
1.50,2.0%,5.9%,60.8%,74.2%,55.0%
1.85,2.0%,6.1%,57.1%,82.1%,61.9%
1.41,1.9%,0.0%,53.8%,60.7%,62.5%
0.88,1.5%,4.5%,56.7%,57.9%,44.8%
1.34,0.0%,4.6%,70.8%,63.0%,52.6%
1.22,3.9%,9.1%,63.6%,65.3%,53.6%
0.77,1.4%,2.7%,58.1%,60.5%,45.2%
0.58,4.9%,9.8%,65.9%,55.6%,21.4%
1.14,1.6%,12.5%,59.4%,68.4%,38.5%
0.55,3.7%,6.5%,56.1%,56.7%,40.4%
0.69,3.6%,5.4%,66.1%,54.1%,47.4%
1.21,4.4%,8.8%,60.3%,73.2%,51.9%
1.83,2.2%,4.4%,62.2%,64.3%,82.4%
1.05,3.2%,4.3%,58.1%,70.4%,43.6%
1.29,3.4%,3.4%,59.3%,71.4%,50.0%
0.73,5.1%,2.5%,68.4%,61.1%,40.0%
0.48,8.3%,5.6%,52.8%,52.6%,23.5%
0.89,7.4%,2.9%,67.6%,65.2%,54.5%
0.56,2.2%,2.2%,71.7%,42.4%,38.5%
1.83,4.3%,4.3%,69.6%,62.5%,71.4%
1.38,3.3%,10.0%,61.7%,67.6%,65.2%
0.54,5.6%,7.4%,57.4%,58.1%,56.5%
1.36,1.8%,3.7%,69.7%,65.8%,69.7%
1.35,9.8%,6.1%,58.5%,79.2%,55.9%
0.89,0.0%,8.2%,75.5%,54.1%,50.0%
1.70,0.0%,0.0%,71.7%,71.1%,66.7%
1.15,1.1%,1.1%,77.2%,60.6%,52.4%
1.94,2.2%,4.3%,76.1%,71.4%,63.6%
1.29,0.0%,3.2%,74.2%,67.4%,50.0%
1.02,1.1%,5.7%,70.1%,68.9%,42.3%
1.67,0.0%,3.8%,75.0%,74.4%,46.2%
1.11,0.0%,3.2%,67.7%,63.5%,63.3%
1.42,2.0%,5.9%,60.8%,67.7%,45.0%
0.72,5.1%,1.7%,74.6%,70.5%,26.7%
1.59,1.9%,3.8%,67.3%,74.3%,52.9%
1.20,0.0%,4.5%,68.7%,67.4%,61.9%
1.42,0.0%,3.7%,74.1%,77.5%,50.0%
0.99,0.0%,5.5%,63.7%,63.8%,45.5%
1.33,1.6%,1.6%,66.1%,78.0%,57.1%
1.16,4.3%,8.7%,58.7%,72.2%,50.0%
0.63,4.4%,4.4%,70.3%,64.1%,33.3%
1.24,4.5%,3.0%,68.2%,77.8%,42.9%
1.23,4.7%,1.6%,64.1%,73.2%,56.5%
0.89,6.7%,10.7%,56.0%,66.7%,45.5%
1.06,2.5%,0.0%,72.8%,62.7%,68.2%
1.67,3.8%,3.8%,75.5%,77.5%,69.2%
0.88,1.5%,7.5%,68.7%,54.3%,57.1%
0.97,1.2%,9.3%,68.6%,54.2%,40.7%
0.85,0.0%,5.2%,63.8%,58.1%,35.7%
0.93,3.4%,3.4%,57.3%,61.2%,50.0%
0.61,3.1%,9.4%,53.1%,73.5%,40.0%
0.75,0.0%,6.2%,65.4%,64.2%,35.7%
1.48,4.9%,4.9%,63.9%,74.4%,72.7%
0.66,5.8%,1.7%,62.8%,65.8%,53.3%
1.10,5.1%,1.5%,63.2%,67.4%,44.0%
0.80,4.9%,4.9%,59.0%,72.2%,52.0%
0.83,1.5%,1.5%,69.7%,56.5%,45.0%
1.43,1.8%,3.6%,55.4%,71.0%,44.0%
0.48,0.0%,3.7%,75.9%,43.9%,46.2%
1.91,0.0%,4.8%,59.5%,72.0%,64.7%
0.78,3.0%,6.0%,65.7%,63.6%,39.1%
1.22,7.8%,2.0%,54.9%,64.3%,47.8%
1.10,1.3%,7.6%,69.6%,56.4%,37.5%
1.36,2.0%,6.1%,61.2%,70.0%,42.1%
0.77,7.7%,3.8%,69.2%,63.0%,50.0%
0.72,0.0%,3.9%,64.5%,57.1%,40.7%
0.88,0.0%,0.0%,65.9%,61.7%,35.5%
0.57,3.4%,10.2%,64.4%,60.5%,28.6%
0.62,1.5%,4.5%,59.7%,60.0%,55.6%
0.94,0.0%,6.9%,59.8%,61.5%,40.0%
1.30,2.6%,3.8%,65.4%,64.7%,70.4%
1.25,3.3%,10.0%,61.7%,67.6%,47.8%
0.68,1.4%,1.4%,66.2%,69.4%,40.0%
3.11,7.9%,2.6%,73.7%,89.3%,70.0%
0.85,6.9%,0.6%,67.4%,72.0%,56.1%
1.07,4.2%,4.2%,61.3%,71.2%,52.2%
0.73,1.9%,1.9%,72.6%,66.2%,34.5%
1.09,2.4%,3.6%,61.9%,63.5%,50.0%
1.75,4.2%,0.0%,83.3%,70.0%,75.0%
1.75,8.3%,0.0%,68.8%,78.8%,40.0%
1.21,1.4%,4.3%,65.2%,66.7%,62.5%
2.05,2.2%,0.0%,62.2%,89.3%,52.9%
0.63,0.0%,5.5%,63.6%,45.7%,40.0%
1.30,4.2%,0.0%,77.5%,72.7%,75.0%
1.00,4.1%,2.1%,71.1%,72.5%,39.3%
1.33,2.9%,8.6%,60.0%,66.7%,42.9%
1.48,1.7%,1.7%,65.5%,65.8%,60.0%
0.88,6.4%,5.1%,59.0%,60.9%,28.1%
1.14,1.0%,3.0%,64.6%,67.2%,68.6%
0.86,3.3%,4.4%,80.0%,61.1%,44.4%
0.89,2.7%,0.9%,68.8%,79.2%,45.7%
1.08,0.0%,0.0%,73.1%,69.1%,60.0%
1.14,0.0%,2.8%,61.1%,72.7%,42.9%
0.68,3.8%,3.8%,69.8%,67.6%,31.3%
0.75,0.0%,5.7%,72.9%,54.9%,15.8%
1.12,0.0%,2.0%,64.7%,60.6%,50.0%
2.97,16.7%,3.3%,50.0%,86.7%,73.3%
0.90,1.5%,2.3%,65.9%,60.9%,42.2%
0.18,0.0%,10.5%,63.2%,25.0%,14.3%
0.46,2.9%,8.8%,58.8%,60.0%,28.6%
1.29,6.2%,3.1%,57.7%,58.9%,58.5%
1.23,1.4%,4.3%,59.4%,75.6%,39.3%
0.66,1.8%,1.8%,78.6%,54.5%,41.7%
0.82,0.9%,3.4%,68.4%,58.8%,40.5%
2.01,4.4%,0.0%,82.2%,81.1%,37.5%
0.71,0.0%,1.5%,74.2%,44.9%,41.2%
1.67,0.0%,0.0%,83.9%,86.5%,60.0%
1.10,0.0%,0.0%,77.1%,56.8%,62.5%
1.91,5.7%,0.0%,62.3%,72.7%,80.0%
0.82,0.0%,0.0%,78.9%,60.0%,50.0%
0.59,0.0%,1.8%,76.8%,69.8%,38.5%
1.09,0.9%,1.8%,70.3%,64.1%,54.5%
1.12,1.1%,1.1%,68.9%,62.9%,64.3%
1.88,2.3%,0.0%,65.1%,67.9%,73.3%
1.37,0.0%,1.9%,85.2%,63.0%,62.5%
1.58,3.9%,2.0%,84.3%,72.1%,62.5%
1.38,2.5%,1.3%,75.9%,65.0%,63.2%
2.58,5.6%,0.0%,69.4%,84.0%,54.5%
0.59,4.2%,0.0%,76.4%,58.2%,58.8%
0.95,1.1%,1.1%,73.0%,53.8%,45.8%
1.48,0.0%,5.1%,78.0%,63.0%,46.2%
1.09,1.0%,1.0%,72.0%,65.3%,57.1%
0.70,1.7%,5.2%,55.2%,56.3%,34.6%
1.09,1.1%,5.7%,65.5%,66.7%,40.0%
1.02,4.1%,6.8%,74.0%,74.1%,36.8%
0.99,2.6%,2.6%,71.8%,55.4%,50.0%
1.63,3.9%,0.0%,74.5%,71.1%,53.8%
1.76,1.9%,3.7%,77.8%,76.2%,66.7%
1.74,2.1%,6.3%,64.6%,74.2%,52.9%
1.34,0.0%,3.2%,79.0%,67.3%,69.2%
0.33,0.0%,2.1%,77.1%,51.4%,36.4%
1.46,0.0%,7.7%,76.9%,72.5%,25.0%
1.55,3.8%,5.8%,75.0%,74.4%,38.5%
0.55,4.4%,0.0%,51.1%,52.2%,40.9%
1.11,1.2%,8.4%,62.7%,59.6%,51.6%
1.57,1.8%,3.6%,71.4%,77.5%,62.5%
2.39,5.1%,10.3%,59.0%,82.6%,68.8%
0.91,7.6%,7.6%,57.0%,64.4%,50.0%
1.01,4.2%,4.2%,59.2%,61.9%,51.7%
0.52,1.6%,4.7%,59.4%,55.3%,53.8%
0.77,6.8%,9.1%,59.1%,65.4%,44.4%
0.62,3.7%,3.7%,72.2%,53.8%,33.3%
1.71,13.3%,2.2%,68.9%,74.2%,57.1%
0.77,5.2%,0.0%,65.5%,71.1%,60.0%
0.72,11.3%,3.8%,60.0%,70.8%,50.0%
1.11,3.1%,1.0%,67.7%,73.8%,54.8%
1.63,3.9%,3.9%,66.7%,85.3%,58.8%
1.45,6.8%,1.7%,61.0%,80.6%,47.8%
0.67,7.0%,0.0%,54.4%,61.3%,65.4%
1.05,7.6%,3.8%,64.6%,76.5%,53.6%
1.37,6.7%,3.3%,53.3%,71.9%,67.9%
0.61,4.1%,5.5%,64.4%,66.0%,53.8%
2.69,7.5%,0.0%,57.5%,78.3%,76.5%
0.54,1.7%,6.8%,59.3%,51.4%,41.7%
1.26,3.9%,2.0%,76.5%,66.7%,25.0%
2.39,5.7%,0.0%,80.0%,71.4%,85.7%
0.63,4.2%,4.2%,52.1%,60.0%,56.5%
1.19,7.1%,4.0%,64.6%,71.9%,65.7%
1.51,1.8%,8.8%,54.4%,61.3%,53.8%
0.86,2.5%,5.0%,63.3%,67.1%,52.3%
0.54,4.3%,0.0%,56.5%,53.8%,70.0%
0.69,0.0%,5.2%,70.7%,61.0%,35.3%
2.02,9.1%,9.1%,72.7%,87.5%,33.3%
1.05,1.9%,2.9%,66.3%,71.0%,37.1%
1.33,1.6%,6.5%,69.4%,67.4%,36.8%
1.58,5.1%,1.7%,57.6%,76.5%,44.0%
0.50,1.1%,5.4%,67.4%,66.1%,43.3%
0.98,4.6%,6.5%,55.6%,68.3%,41.7%
1.13,3.8%,3.8%,58.2%,65.2%,45.5%
1.14,1.7%,10.4%,57.4%,66.7%,40.8%
0.54,3.4%,8.5%,61.0%,61.1%,34.8%
0.70,1.4%,8.5%,57.7%,63.4%,43.3%
1.14,2.6%,7.7%,53.8%,64.3%,52.8%
1.03,3.6%,2.7%,64.5%,73.2%,59.0%
0.69,0.0%,10.6%,53.2%,64.0%,36.4%
1.81,8.0%,6.0%,64.0%,87.5%,50.0%
0.80,7.3%,4.2%,53.1%,60.8%,40.0%
0.70,3.4%,3.4%,51.7%,60.0%,39.3%
1.00,2.5%,10.0%,56.3%,66.7%,45.7%
1.03,14.0%,2.0%,62.0%,77.4%,84.2%
0.75,4.8%,7.9%,54.0%,55.9%,41.4%
0.43,1.9%,7.4%,57.4%,61.3%,39.1%
0.79,0.0%,6.2%,69.1%,60.7%,36.0%
1.47,0.0%,2.0%,58.8%,76.7%,61.9%
1.10,3.0%,4.0%,69.3%,62.9%,48.4%
0.66,0.0%,5.9%,60.8%,35.5%,40.0%
1.33,1.7%,5.2%,60.3%,71.4%,56.5%
1.22,5.6%,12.7%,46.5%,72.7%,52.6%
1.62,9.1%,9.1%,32.7%,77.8%,64.9%
0.64,1.5%,10.8%,70.8%,60.9%,42.1%
1.54,2.1%,4.2%,52.1%,84.0%,52.2%
1.05,4.2%,3.1%,64.6%,64.5%,52.9%
0.80,3.8%,10.1%,58.2%,63.0%,42.4%
0.64,0.0%,4.1%,65.3%,56.3%,23.5%
0.92,2.7%,5.3%,51.3%,58.6%,58.2%
1.22,6.5%,4.3%,62.0%,71.9%,60.0%
0.96,2.8%,5.6%,60.6%,74.4%,42.9%
0.26,0.0%,5.3%,57.9%,31.8%,37.5%
1.29,7.2%,1.4%,69.6%,66.7%,66.7%
0.42,1.4%,1.4%,57.1%,65.0%,40.0%
0.90,1.8%,0.9%,74.3%,58.3%,51.7%
1.19,1.5%,4.4%,64.7%,65.9%,54.2%
1.24,1.2%,4.8%,68.7%,63.2%,61.5%
1.57,1.8%,3.6%,50.0%,67.9%,53.6%
1.86,2.0%,0.0%,56.0%,75.0%,77.3%
0.86,4.9%,3.7%,61.0%,70.0%,53.1%
1.53,11.7%,1.7%,56.7%,70.6%,61.5%
0.60,1.4%,2.8%,66.7%,58.3%,45.8%
3.05,8.1%,0.0%,73.0%,81.5%,80.0%
1.41,0.0%,3.5%,68.4%,76.9%,44.4%
0.57,2.0%,2.0%,68.0%,50.0%,43.8%
0.96,6.5%,0.0%,63.4%,69.5%,47.1%
1.15,0.0%,1.4%,64.3%,60.0%,44.0%
0.78,0.0%,7.7%,67.9%,50.9%,44.0%
0.77,0.0%,7.6%,68.4%,64.8%,40.0%
1.28,0.0%,1.1%,73.6%,73.1%,66.7%
2.00,4.9%,0.0%,73.2%,76.7%,63.6%
1.13,1.6%,3.2%,69.8%,61.4%,31.6%
1.27,0.0%,1.6%,71.4%,64.4%,66.7%
0.67,1.7%,1.7%,72.9%,55.8%,43.8%
1.23,0.0%,0.0%,76.4%,63.6%,58.8%
0.86,1.3%,5.0%,62.5%,48.0%,56.7%
0.75,0.0%,1.5%,80.0%,55.8%,61.5%
0.92,0.0%,3.2%,84.0%,60.8%,26.7%
0.77,1.8%,3.6%,67.9%,60.5%,50.0%
0.79,0.0%,3.1%,70.3%,60.0%,52.6%
1.09,1.5%,1.5%,73.1%,61.2%,61.1%
0.78,1.2%,7.4%,50.6%,75.6%,57.5%
1.11,9.9%,2.8%,64.8%,82.6%,32.0%
1.78,2.0%,2.0%,58.8%,80.0%,57.1%
0.45,0.0%,3.3%,53.3%,46.9%,60.7%
0.96,2.2%,2.2%,62.4%,67.2%,57.1%
0.90,1.1%,3.3%,68.5%,46.0%,55.2%
0.71,9.0%,6.7%,74.2%,59.1%,47.8%
1.23,0.0%,1.2%,80.2%,52.2%,52.9%
0.63,0.0%,10.0%,67.5%,55.6%,30.8%
1.36,0.0%,1.7%,61.0%,69.4%,56.5%
0.99,2.0%,3.0%,74.7%,58.1%,60.0%
0.91,2.3%,6.2%,71.3%,65.2%,35.1%
0.97,2.3%,8.0%,63.6%,60.7%,31.3%
1.75,0.0%,9.6%,53.8%,71.4%,66.7%
0.27,1.8%,10.5%,56.1%,62.5%,36.0%
0.62,1.7%,3.3%,65.0%,51.3%,33.3%
1.47,0.0%,1.5%,64.2%,72.1%,58.3%
1.80,8.9%,0.0%,60.0%,85.2%,61.1%
1.63,8.5%,2.1%,70.2%,63.6%,64.3%
0.90,1.3%,2.5%,64.6%,68.6%,39.3%
0.96,1.1%,4.5%,61.8%,69.1%,44.1%
0.91,2.8%,4.2%,58.3%,64.3%,60.0%
0.48,0.0%,2.5%,80.0%,46.9%,37.5%
1.19,1.3%,0.0%,79.2%,65.6%,56.3%
0.43,0.0%,6.0%,56.0%,57.1%,40.9%
