DR,A%,DF%,1stIn,1st%,2nd%
1.44,6.1%,2.0%,67.3%,75.8%,56.3%
0.85,6.5%,1.6%,69.4%,53.5%,52.6%
1.27,4.7%,3.5%,69.4%,79.7%,57.7%
1.05,9.4%,1.0%,74.0%,69.0%,48.0%
2.14,4.2%,4.2%,58.3%,85.7%,60.0%
0.81,1.5%,3.1%,64.1%,59.5%,44.7%
1.51,11.5%,13.5%,53.8%,85.7%,50.0%
0.71,6.1%,4.1%,59.2%,69.0%,45.0%
1.89,0.0%,3.9%,56.9%,75.9%,81.8%
4.40,8.3%,0.0%,77.8%,89.3%,87.5%
1.45,2.5%,3.8%,51.9%,82.9%,57.9%
1.88,0.0%,0.0%,65.2%,76.7%,68.8%
1.07,1.2%,3.5%,52.3%,66.7%,58.5%
1.91,4.8%,4.8%,66.7%,85.7%,57.1%
0.82,1.7%,2.5%,66.9%,65.8%,41.0%
2.76,10.0%,5.0%,47.5%,84.2%,71.4%
2.21,2.9%,2.9%,51.4%,83.3%,58.8%
1.75,1.8%,1.8%,66.1%,62.2%,52.6%
0.97,1.9%,5.6%,61.1%,63.6%,42.9%
0.43,0.0%,5.3%,52.6%,50.0%,44.4%
1.07,2.3%,1.2%,73.3%,60.3%,65.2%
1.34,5.5%,1.8%,70.9%,61.5%,75.0%
0.99,2.9%,1.0%,67.6%,69.0%,52.9%
0.87,3.1%,1.5%,69.2%,64.4%,40.0%
1.38,2.0%,2.0%,59.2%,72.4%,45.0%
1.28,3.9%,0.0%,65.8%,74.0%,53.8%
1.28,6.3%,3.1%,67.2%,67.4%,52.4%
1.57,1.8%,3.5%,71.9%,75.6%,56.3%
1.60,1.6%,4.7%,62.5%,75.0%,70.8%
1.45,2.1%,5.3%,67.0%,68.3%,54.8%
1.37,1.6%,1.6%,63.9%,71.8%,45.5%
0.75,0.0%,3.8%,51.9%,40.7%,52.0%
0.62,1.4%,4.1%,49.3%,61.1%,37.8%
1.22,7.5%,3.0%,55.2%,67.6%,56.7%
1.11,5.7%,1.9%,75.5%,70.0%,46.2%
1.56,1.8%,3.6%,60.7%,73.5%,59.1%
0.70,0.0%,0.0%,54.9%,46.0%,56.1%
1.17,0.9%,0.9%,60.0%,72.5%,43.5%
1.48,1.5%,1.5%,61.2%,75.6%,53.8%
1.22,1.4%,5.5%,57.5%,76.2%,41.9%
1.88,4.1%,0.0%,61.2%,73.3%,73.7%
0.68,6.4%,2.1%,61.7%,55.2%,33.3%
1.00,2.8%,3.7%,62.6%,62.7%,52.5%
1.17,1.1%,3.4%,63.2%,70.9%,56.3%
1.16,2.0%,3.0%,65.0%,70.8%,62.9%
1.14,8.5%,2.1%,46.8%,72.7%,64.0%
0.57,3.7%,7.4%,45.7%,64.9%,54.5%
0.75,0.0%,5.1%,54.1%,45.3%,40.0%
1.00,5.1%,2.0%,67.7%,70.1%,43.8%
1.95,2.3%,4.7%,62.8%,81.5%,62.5%
0.74,2.0%,2.0%,72.5%,43.2%,42.9%
1.14,1.4%,2.9%,71.4%,60.0%,60.0%
1.13,1.4%,1.4%,62.5%,71.1%,74.1%
1.22,1.0%,0.0%,66.3%,65.7%,58.8%
1.30,1.4%,5.7%,65.7%,63.0%,41.7%
1.16,4.4%,4.4%,61.1%,67.3%,51.4%
1.68,0.0%,2.0%,62.0%,71.0%,52.6%
0.77,2.4%,2.4%,58.5%,60.4%,41.2%
1.05,1.0%,0.0%,63.0%,58.7%,45.9%
0.81,3.4%,3.4%,63.6%,67.9%,50.0%
1.60,7.4%,7.4%,37.0%,85.0%,52.9%
1.59,6.1%,0.0%,65.3%,65.6%,76.5%
0.69,0.0%,7.1%,59.5%,54.0%,41.2%
0.79,2.7%,1.4%,70.3%,65.4%,63.6%
1.08,4.9%,7.4%,54.3%,75.0%,48.6%
1.89,11.6%,2.3%,74.4%,81.3%,63.6%
1.04,4.4%,3.5%,67.5%,72.7%,40.5%
1.04,2.5%,7.6%,65.8%,59.6%,51.9%
0.69,5.3%,8.4%,54.7%,71.2%,30.2%
0.87,1.3%,5.2%,48.1%,78.4%,50.0%
0.81,2.8%,1.4%,60.6%,53.5%,46.4%
2.15,16.3%,7.0%,51.2%,90.9%,61.9%
0.36,5.7%,2.9%,57.1%,62.5%,33.3%
1.31,6.2%,3.1%,52.3%,76.5%,67.7%
0.89,14.8%,4.5%,63.6%,76.8%,37.5%
1.00,5.9%,5.9%,59.8%,78.7%,48.8%
0.58,10.3%,3.8%,67.9%,66.0%,48.0%
0.96,2.7%,1.8%,64.0%,66.2%,55.0%
0.58,7.8%,3.3%,54.4%,69.4%,36.6%
0.71,1.4%,1.4%,58.9%,69.8%,53.3%
1.91,12.8%,2.1%,57.4%,88.9%,60.0%
0.98,0.0%,7.6%,47.8%,63.6%,47.9%
1.39,0.0%,0.0%,58.3%,71.4%,63.3%
2.00,2.2%,0.0%,57.8%,80.8%,68.4%
2.54,16.7%,2.8%,63.9%,91.3%,53.8%
1.10,1.0%,6.1%,67.3%,74.2%,46.9%
1.41,2.2%,4.3%,76.1%,71.4%,45.5%
1.05,2.3%,3.4%,52.9%,54.3%,53.7%
0.97,1.3%,6.3%,56.3%,66.7%,45.7%
0.58,0.0%,1.6%,75.4%,47.8%,53.3%
