DR,A%,DF%,1stIn,1st%,2nd%
1.00,0.9%,0.9%,69.4%,61.0%,67.6%
0.86,0.0%,0.0%,69.7%,56.5%,55.6%
1.11,0.0%,2.9%,57.7%,65.0%,50.0%
0.80,0.0%,1.3%,67.5%,59.3%,38.5%
3.00,0.0%,0.0%,76.0%,84.2%,66.7%
0.85,2.1%,1.1%,73.7%,57.1%,32.0%
0.86,1.9%,4.6%,53.7%,58.6%,46.0%
0.64,1.2%,1.2%,61.4%,54.9%,46.9%
0.94,5.3%,0.0%,71.1%,57.4%,54.5%
1.44,5.1%,0.0%,72.9%,67.4%,50.0%
1.41,1.5%,1.5%,76.5%,80.8%,37.5%
1.79,4.3%,0.0%,56.5%,76.9%,70.0%
0.64,6.0%,6.0%,44.0%,68.2%,39.3%
1.44,2.6%,0.0%,63.2%,70.8%,50.0%
1.31,1.9%,2.9%,57.1%,65.0%,60.0%
0.85,4.0%,1.1%,57.1%,64.4%,51.3%
0.55,3.8%,3.8%,46.2%,75.0%,39.3%
1.45,4.7%,0.0%,60.9%,74.4%,72.0%
0.83,2.9%,1.4%,37.1%,46.2%,45.5%
0.75,3.1%,4.6%,58.5%,68.4%,37.0%
1.59,2.0%,0.0%,45.1%,78.3%,60.7%
1.16,1.5%,0.0%,70.8%,71.7%,84.2%
0.71,4.2%,2.5%,53.3%,64.1%,41.1%
0.60,0.0%,0.0%,80.3%,55.1%,25.0%
0.80,0.0%,1.7%,71.1%,68.6%,45.7%
1.04,7.7%,0.9%,82.1%,71.9%,47.6%
0.72,5.2%,0.0%,62.1%,63.9%,45.5%
1.20,1.5%,4.5%,53.7%,75.0%,64.5%
0.33,1.9%,3.8%,52.8%,39.3%,56.0%
0.70,2.5%,1.3%,59.5%,53.2%,40.6%
1.51,3.6%,1.8%,74.5%,75.6%,64.3%
0.78,4.3%,4.3%,50.0%,69.6%,56.5%
1.17,3.0%,4.5%,56.7%,63.2%,44.8%
1.70,3.9%,2.0%,54.9%,78.6%,60.9%
0.92,2.1%,2.1%,53.7%,72.5%,47.7%
0.72,5.9%,3.2%,46.5%,69.0%,50.0%
1.14,1.4%,2.9%,52.1%,74.0%,55.2%
2.31,8.0%,0.0%,54.0%,88.9%,69.6%
0.75,6.4%,2.6%,67.9%,67.9%,48.0%
1.31,4.1%,2.0%,53.1%,71.2%,56.5%
2.20,7.0%,0.0%,62.8%,81.5%,68.8%
1.21,3.9%,6.5%,53.2%,75.6%,44.4%
1.30,4.0%,2.7%,50.7%,65.8%,59.5%
2.75,7.7%,0.0%,51.3%,80.0%,68.4%
1.90,6.9%,0.0%,51.7%,80.0%,75.0%
0.76,3.7%,2.8%,56.9%,62.9%,46.8%
0.50,4.0%,4.0%,54.0%,55.6%,34.8%
0.84,6.1%,1.5%,48.5%,65.6%,61.8%
1.24,5.9%,1.7%,55.1%,69.2%,56.6%
0.62,3.4%,1.7%,60.3%,65.7%,47.8%
0.86,2.7%,0.9%,61.6%,63.8%,48.8%
0.80,0.0%,1.5%,63.1%,68.3%,54.2%
0.95,4.8%,2.4%,61.4%,68.6%,46.9%
0.69,2.0%,2.0%,56.0%,50.0%,54.5%
1.14,0.0%,0.0%,51.5%,68.6%,60.6%
0.70,0.0%,0.0%,72.5%,65.5%,63.6%
2.42,0.0%,0.0%,87.2%,76.5%,60.0%
0.73,3.3%,6.7%,51.7%,64.5%,31.0%
0.31,2.0%,7.8%,64.7%,51.5%,33.3%
0.96,2.0%,2.0%,55.6%,70.9%,47.7%
0.79,1.1%,2.1%,58.5%,54.5%,48.7%
1.14,7.1%,0.0%,48.2%,68.3%,61.4%
0.61,0.0%,2.2%,69.6%,56.3%,85.7%
0.67,2.1%,6.4%,66.0%,51.6%,43.8%
0.89,8.4%,4.7%,55.1%,81.4%,45.8%
0.52,2.2%,5.6%,60.7%,64.8%,42.9%
0.92,3.9%,2.4%,62.2%,63.3%,54.2%
0.51,2.0%,0.0%,56.9%,62.1%,31.8%
1.14,5.3%,2.7%,42.7%,84.4%,53.5%
1.02,3.8%,1.3%,62.8%,75.5%,79.3%
1.16,8.0%,1.1%,58.6%,66.7%,61.1%
1.24,6.1%,3.0%,48.5%,68.8%,64.7%
1.44,3.1%,0.0%,64.6%,78.6%,69.6%
1.18,6.0%,1.5%,64.2%,62.8%,54.2%
1.55,8.0%,2.0%,56.0%,78.6%,59.1%
0.45,1.9%,1.9%,59.3%,68.8%,54.5%
1.02,3.6%,1.2%,66.7%,75.0%,57.1%
0.81,9.6%,1.1%,58.5%,61.8%,53.8%
1.09,2.2%,1.1%,55.6%,78.0%,57.5%
0.86,1.0%,1.0%,61.5%,55.9%,59.5%
1.16,4.9%,1.2%,65.9%,74.1%,46.4%
1.38,5.1%,1.7%,57.6%,70.6%,48.0%
1.36,6.7%,1.1%,62.9%,73.2%,48.5%
0.94,10.7%,0.0%,71.4%,66.7%,58.3%
2.02,6.4%,2.1%,68.1%,90.6%,60.0%
1.30,6.0%,2.4%,60.2%,78.0%,60.6%
0.85,2.7%,0.9%,56.3%,65.1%,53.1%
1.68,5.7%,1.9%,54.7%,72.4%,62.5%
2.25,9.3%,0.0%,62.8%,70.4%,93.8%
1.06,9.5%,2.9%,61.3%,78.6%,43.4%
0.42,1.7%,5.2%,75.9%,68.2%,35.7%
1.23,9.2%,0.0%,52.0%,86.3%,57.4%
0.89,6.8%,1.4%,56.2%,82.9%,50.0%
1.91,5.1%,2.6%,48.7%,84.2%,50.0%
1.61,10.7%,0.0%,61.3%,84.8%,65.5%
1.46,7.8%,3.9%,62.7%,81.3%,47.4%
1.58,8.2%,2.0%,55.1%,77.8%,54.5%
0.84,2.7%,2.7%,47.3%,66.0%,52.5%
1.95,7.0%,4.7%,62.8%,81.5%,62.5%
1.87,6.1%,6.1%,63.3%,83.9%,61.1%
0.75,2.2%,2.2%,45.6%,70.7%,38.8%
3.07,0.0%,2.6%,57.9%,81.8%,87.5%
0.92,0.0%,3.8%,49.1%,69.2%,48.1%
0.48,6.7%,0.7%,61.5%,63.9%,34.6%
1.90,11.1%,0.0%,61.1%,84.1%,64.3%
1.16,5.9%,2.0%,59.8%,75.4%,51.2%
0.86,5.6%,0.8%,59.5%,73.3%,58.8%
0.66,1.7%,0.0%,66.7%,52.5%,40.0%
0.69,5.6%,1.4%,54.9%,51.3%,37.5%
1.38,3.5%,2.4%,56.5%,70.8%,62.2%
0.96,1.7%,2.5%,59.3%,62.9%,41.7%
0.99,3.3%,2.6%,78.4%,72.5%,63.6%
1.14,3.8%,1.9%,64.1%,65.0%,42.9%
0.82,3.8%,3.8%,66.0%,60.0%,50.0%
0.58,2.4%,0.0%,65.9%,40.7%,21.4%
0.96,0.8%,0.0%,70.5%,65.1%,66.7%
0.63,1.8%,1.8%,50.9%,58.6%,39.3%
0.91,5.3%,2.7%,64.6%,65.8%,52.5%
0.77,2.7%,0.0%,71.6%,54.7%,47.6%
0.97,0.0%,0.9%,55.7%,64.4%,44.7%
0.33,5.0%,7.5%,75.0%,46.7%,50.0%
1.21,6.0%,0.0%,55.2%,78.4%,60.0%
2.49,4.7%,0.0%,51.2%,77.3%,76.2%
0.98,3.3%,0.0%,62.0%,63.2%,60.0%
0.60,1.2%,3.7%,54.9%,60.0%,43.2%
0.65,1.4%,2.9%,47.1%,72.7%,45.9%
0.85,6.5%,4.3%,51.6%,64.6%,60.0%
1.23,7.3%,1.2%,61.0%,72.0%,56.3%
0.81,1.3%,1.9%,55.1%,64.0%,32.9%
0.76,2.7%,2.7%,53.3%,60.0%,42.9%
0.66,6.9%,3.4%,48.3%,42.9%,63.3%
0.96,14.0%,0.9%,53.3%,66.7%,52.0%
1.02,6.3%,1.3%,54.4%,65.1%,38.9%
0.95,6.3%,0.0%,65.6%,85.7%,45.5%
1.28,6.3%,4.8%,54.0%,70.6%,62.1%
1.69,12.8%,4.3%,48.9%,87.0%,50.0%
2.05,2.3%,0.0%,65.9%,79.3%,66.7%
1.60,19.0%,0.0%,63.5%,87.5%,60.9%
5.11,15.6%,0.0%,46.9%,93.3%,82.4%
0.73,8.1%,1.6%,66.1%,65.9%,23.8%
1.18,4.0%,0.0%,65.3%,73.5%,57.7%
1.62,11.1%,3.7%,53.7%,86.2%,56.0%
1.23,4.6%,4.6%,47.1%,73.2%,52.2%
1.11,10.9%,2.0%,61.4%,77.4%,48.7%
1.59,3.5%,3.5%,54.4%,74.2%,65.4%
1.57,6.4%,0.0%,57.4%,66.7%,60.0%
1.54,3.8%,3.8%,50.9%,85.2%,61.5%
1.20,4.2%,5.6%,57.7%,70.7%,46.7%
2.05,4.4%,2.2%,55.6%,88.0%,60.0%
1.35,1.7%,0.0%,43.3%,65.4%,58.8%
1.05,0.9%,0.9%,57.0%,68.9%,47.8%
0.73,2.7%,2.1%,51.4%,66.7%,38.0%
1.22,7.0%,0.0%,57.0%,73.7%,67.4%
1.15,3.6%,4.5%,50.9%,62.5%,50.0%
1.54,8.7%,2.2%,43.5%,80.0%,61.5%
1.49,13.0%,0.0%,55.6%,76.7%,50.0%
1.32,4.8%,0.0%,69.4%,69.8%,68.4%
0.91,2.2%,1.1%,55.9%,71.2%,56.1%
1.00,4.7%,6.5%,50.5%,70.4%,47.2%
1.05,3.3%,2.5%,52.5%,74.6%,52.6%
1.37,3.4%,1.7%,55.2%,71.9%,61.5%
2.06,9.5%,2.4%,40.5%,88.2%,68.0%
1.22,7.9%,3.9%,53.9%,73.2%,51.4%
1.36,1.4%,1.4%,58.0%,75.0%,51.7%
1.27,2.5%,1.2%,59.3%,77.1%,60.6%
1.06,1.1%,4.3%,55.9%,65.4%,53.7%
0.60,0.0%,4.4%,57.8%,42.3%,47.4%
1.47,0.0%,3.8%,52.8%,67.9%,40.0%
1.13,4.5%,4.5%,46.3%,61.3%,44.4%
1.56,1.8%,1.8%,58.9%,75.8%,65.2%
1.70,2.0%,0.0%,59.2%,58.6%,70.0%
1.13,4.2%,1.4%,47.9%,85.3%,48.6%
2.05,6.3%,3.1%,46.9%,86.7%,70.6%
1.46,2.0%,2.0%,52.9%,63.0%,62.5%
1.81,11.5%,1.6%,57.4%,68.6%,61.5%
0.98,4.9%,2.9%,41.7%,67.4%,53.3%
0.86,3.7%,3.7%,49.4%,65.0%,46.3%
0.97,7.0%,2.0%,50.0%,74.0%,48.0%
0.87,2.4%,1.2%,50.6%,69.0%,48.8%
1.24,1.1%,0.0%,62.1%,59.3%,51.5%
0.98,4.5%,1.1%,58.0%,66.7%,51.4%
0.77,2.2%,4.3%,48.9%,46.7%,55.3%
0.90,0.0%,5.1%,47.5%,57.4%,55.8%
0.71,4.8%,0.0%,63.5%,60.6%,57.9%
1.32,4.6%,2.3%,60.9%,73.6%,44.1%
0.75,4.1%,4.1%,49.5%,68.8%,34.7%
0.92,2.5%,0.0%,52.5%,59.5%,44.7%
2.31,2.9%,0.0%,55.9%,63.2%,86.7%
0.86,0.0%,2.4%,50.0%,73.8%,47.6%
0.92,9.5%,2.4%,63.1%,69.8%,48.4%
0.60,3.9%,1.3%,63.2%,72.9%,39.3%
0.81,4.7%,4.7%,61.3%,70.8%,36.6%
0.47,1.4%,5.5%,54.8%,45.0%,39.4%
0.35,0.0%,8.1%,59.5%,40.9%,33.3%
0.62,8.7%,2.9%,50.7%,62.9%,55.9%
1.56,11.9%,0.0%,57.6%,88.2%,56.0%
0.32,1.3%,1.3%,53.9%,56.1%,54.3%
0.95,2.1%,2.1%,55.3%,61.5%,57.1%
0.82,4.0%,6.1%,56.6%,71.4%,39.5%
0.81,6.6%,1.3%,56.6%,72.1%,57.6%
0.99,0.0%,1.0%,69.9%,56.9%,51.6%
0.80,4.1%,0.7%,58.5%,62.8%,50.8%
0.95,0.6%,0.0%,59.5%,60.6%,59.4%
1.01,6.5%,1.1%,63.4%,69.5%,50.0%
1.04,4.3%,3.4%,62.1%,61.1%,47.7%
1.39,1.5%,1.5%,64.2%,72.1%,66.7%
1.01,1.4%,0.0%,71.2%,69.2%,61.9%
1.50,0.0%,2.2%,52.2%,70.8%,50.0%
0.76,0.0%,4.3%,51.1%,54.2%,47.8%
0.83,5.9%,3.0%,62.4%,57.1%,44.7%
1.56,1.7%,0.0%,67.8%,72.5%,63.2%
0.28,2.3%,0.0%,61.4%,33.3%,41.2%
1.06,5.1%,4.0%,57.6%,59.6%,57.1%
1.03,3.5%,1.2%,47.1%,57.5%,53.3%
0.99,1.3%,0.0%,63.7%,66.7%,65.5%
1.36,8.5%,0.0%,71.2%,64.3%,64.7%
0.92,3.3%,3.3%,51.1%,70.2%,46.7%
1.65,0.0%,2.4%,76.2%,62.5%,50.0%
0.45,0.0%,5.6%,55.6%,60.0%,41.7%
0.49,0.0%,0.0%,70.2%,18.2%,50.0%
1.08,3.4%,1.4%,66.2%,63.3%,48.0%
1.21,3.6%,2.2%,63.0%,71.3%,54.9%
1.67,6.7%,0.0%,60.0%,75.6%,66.7%
0.67,0.0%,1.7%,82.8%,56.3%,20.0%
1.02,2.6%,1.3%,57.1%,56.8%,57.6%
0.86,5.2%,3.9%,53.2%,70.7%,41.7%
0.91,3.8%,0.9%,47.2%,54.0%,51.8%
1.64,11.3%,0.0%,62.3%,78.8%,60.0%
1.32,1.4%,2.9%,55.1%,68.4%,45.2%
0.87,2.3%,5.7%,63.2%,54.5%,50.0%
1.45,6.1%,1.5%,51.5%,82.4%,56.3%
0.84,3.8%,7.7%,51.9%,61.1%,38.0%
1.01,4.3%,2.1%,54.3%,72.5%,53.5%
1.19,8.6%,1.2%,65.4%,64.2%,64.3%
0.95,11.8%,6.9%,47.1%,75.0%,46.3%
0.81,4.6%,2.3%,60.9%,66.0%,47.1%
1.00,4.4%,3.3%,52.2%,63.8%,51.2%
0.38,7.0%,8.8%,61.4%,51.4%,40.9%
0.92,3.5%,6.2%,53.1%,60.0%,43.4%
2.10,2.4%,0.0%,48.8%,85.0%,61.9%
0.83,2.2%,5.4%,47.8%,65.9%,45.8%
1.07,6.9%,2.3%,53.1%,76.8%,54.1%
0.71,1.8%,7.3%,47.3%,57.7%,37.9%
0.89,6.1%,4.1%,46.9%,82.6%,42.3%
1.57,7.5%,1.9%,47.2%,80.0%,64.3%
0.61,5.8%,1.2%,59.3%,66.7%,34.3%
1.58,17.6%,2.0%,56.9%,86.2%,59.1%
1.42,5.2%,1.7%,62.1%,77.8%,63.6%
2.03,8.9%,0.0%,57.8%,80.8%,63.2%
1.28,3.3%,1.1%,56.7%,80.4%,53.8%
14.45,17.6%,0.0%,47.1%,100.0%,88.9%
0.83,6.8%,2.7%,60.3%,56.8%,37.9%
1.31,4.2%,1.4%,56.3%,70.0%,54.8%
1.40,4.5%,1.5%,64.2%,72.1%,66.7%
0.99,6.7%,4.8%,57.1%,73.3%,42.2%
2.48,15.4%,2.6%,64.1%,80.0%,71.4%
0.80,0.0%,2.1%,58.3%,50.0%,40.0%
0.41,4.3%,1.1%,65.6%,67.2%,56.3%
0.55,5.1%,1.3%,57.7%,62.2%,60.6%
1.47,0.0%,0.0%,57.8%,69.2%,57.9%
0.67,1.6%,0.0%,60.9%,66.7%,56.0%
0.72,4.7%,0.9%,50.5%,59.3%,56.6%
1.51,4.9%,0.0%,72.0%,74.6%,73.9%
0.63,0.0%,0.0%,73.3%,42.4%,16.7%
1.13,5.7%,1.1%,63.6%,67.9%,56.3%
1.86,4.2%,0.0%,66.7%,68.8%,68.8%
0.94,0.0%,3.3%,48.9%,59.1%,43.5%
0.71,4.1%,1.7%,56.2%,64.7%,49.1%
0.69,1.6%,1.6%,42.6%,57.7%,54.3%
1.06,0.8%,5.9%,77.3%,66.3%,55.6%
1.02,1.4%,2.8%,61.1%,61.4%,57.1%
1.49,0.0%,4.8%,68.3%,74.4%,45.0%
0.63,5.3%,8.8%,52.6%,56.7%,51.9%
0.99,6.3%,2.1%,47.4%,68.9%,54.0%
0.90,7.7%,2.6%,69.2%,72.2%,45.8%
0.79,2.9%,1.5%,57.4%,66.7%,41.4%
0.55,1.3%,6.3%,59.5%,59.6%,34.4%
0.56,0.0%,7.3%,46.3%,47.4%,36.4%
1.41,7.6%,4.5%,53.0%,71.4%,58.1%
0.77,5.4%,1.8%,60.7%,55.9%,40.9%
1.15,13.5%,3.1%,74.0%,76.1%,44.0%
1.22,2.7%,2.7%,52.7%,71.8%,54.3%
1.28,3.9%,3.9%,52.9%,70.4%,62.5%
0.90,3.9%,2.0%,60.8%,75.8%,45.0%
1.30,8.8%,0.0%,68.4%,82.1%,61.1%
1.63,13.9%,0.0%,59.7%,74.4%,58.6%
0.68,4.3%,0.0%,59.6%,64.3%,47.4%
1.31,13.3%,3.3%,51.7%,71.0%,65.5%
0.78,5.6%,3.7%,54.2%,56.9%,46.9%
1.23,12.9%,5.7%,61.4%,83.7%,33.3%
0.37,12.0%,0.0%,64.0%,65.6%,38.9%
1.18,17.9%,0.0%,70.5%,62.7%,67.9%
1.54,5.7%,0.0%,71.3%,75.8%,76.0%
0.43,3.1%,6.2%,53.6%,53.8%,48.9%
0.81,1.1%,4.3%,42.4%,69.2%,45.3%
1.35,3.8%,7.5%,45.3%,70.8%,48.3%
1.27,21.4%,2.9%,48.6%,67.6%,69.4%
1.31,7.8%,1.6%,50.0%,71.9%,62.5%
1.19,7.8%,3.1%,62.5%,75.0%,54.2%
1.03,2.5%,1.2%,64.2%,69.2%,51.7%
1.29,6.0%,3.0%,56.7%,78.9%,55.2%
2.18,2.1%,2.1%,66.0%,80.6%,68.8%
1.80,0.0%,0.0%,63.0%,75.9%,70.6%
1.34,3.2%,0.0%,60.3%,68.4%,68.0%
0.83,1.4%,2.9%,62.3%,55.8%,42.3%
1.39,0.0%,4.3%,60.0%,73.8%,57.1%
1.34,4.0%,10.0%,66.0%,72.7%,35.3%
1.37,4.0%,2.0%,59.6%,71.2%,70.0%
2.35,18.4%,5.3%,57.9%,86.4%,62.5%
1.10,3.9%,5.2%,58.4%,73.3%,34.4%
1.99,15.9%,0.0%,65.9%,82.8%,66.7%
1.64,0.0%,0.0%,47.2%,72.0%,71.4%
1.64,7.7%,0.0%,56.4%,77.3%,52.9%
1.23,2.9%,2.9%,46.4%,71.9%,73.0%
1.69,6.1%,2.0%,59.2%,79.3%,60.0%
1.34,3.4%,0.0%,50.6%,68.2%,46.5%
1.59,1.6%,1.6%,54.7%,77.1%,65.5%
0.81,4.2%,3.1%,51.0%,63.3%,44.7%
1.60,8.8%,1.8%,70.2%,77.5%,52.9%
0.80,0.0%,3.6%,54.8%,58.7%,42.1%
1.58,0.0%,0.0%,63.5%,54.5%,78.9%
1.23,1.2%,2.5%,59.3%,58.3%,60.6%
0.93,6.7%,4.2%,45.8%,74.5%,46.2%
1.38,1.7%,3.3%,48.3%,86.2%,51.6%
1.12,9.5%,3.2%,50.5%,79.2%,42.6%
1.72,10.4%,2.1%,62.5%,80.0%,44.4%
0.87,1.4%,2.7%,44.6%,66.7%,46.3%
1.71,5.6%,5.6%,57.4%,87.1%,56.5%
1.20,2.5%,1.3%,69.6%,69.1%,45.8%
0.59,3.2%,1.6%,52.4%,66.7%,30.0%
1.24,5.1%,1.0%,48.5%,83.3%,54.9%
0.77,0.0%,1.7%,50.0%,53.3%,53.3%
1.22,1.0%,2.0%,53.1%,67.3%,60.9%
0.91,1.5%,0.0%,61.8%,61.9%,53.8%
0.99,6.0%,3.0%,67.0%,68.7%,45.5%
1.45,3.6%,0.0%,51.8%,65.5%,55.6%
0.68,0.0%,0.0%,60.0%,60.0%,40.0%
1.37,7.0%,2.8%,54.9%,76.9%,46.9%
0.66,1.6%,3.1%,62.5%,70.0%,25.0%
0.79,3.2%,4.3%,54.3%,68.6%,58.1%
2.03,0.0%,2.0%,64.7%,66.7%,61.1%
0.83,4.5%,4.5%,49.1%,69.1%,54.4%
1.06,1.2%,2.3%,52.3%,60.0%,43.9%
1.08,5.2%,4.2%,52.1%,80.0%,58.7%
2.40,5.4%,5.4%,48.6%,83.3%,68.4%
0.47,11.3%,3.2%,66.1%,80.5%,47.6%
0.91,3.5%,2.3%,61.6%,81.1%,57.6%
1.08,9.5%,1.4%,60.8%,73.3%,51.7%
0.96,2.9%,0.0%,70.0%,59.2%,76.2%
1.64,10.0%,0.0%,74.0%,75.7%,76.9%
0.54,3.6%,3.6%,60.7%,64.7%,40.9%
1.49,6.0%,4.0%,64.0%,87.5%,50.0%
1.76,8.8%,0.0%,60.0%,87.5%,62.5%
0.55,0.0%,2.1%,46.8%,45.5%,32.0%
1.59,13.0%,0.0%,55.6%,76.7%,62.5%
1.17,6.2%,6.2%,67.7%,65.9%,57.1%
0.75,2.9%,1.4%,55.7%,56.4%,51.6%
0.53,1.9%,1.9%,63.5%,54.5%,21.1%
1.10,5.6%,1.1%,57.3%,76.5%,47.4%
1.04,8.0%,2.7%,62.7%,72.3%,57.1%
1.19,2.4%,4.7%,47.1%,70.0%,53.3%
1.00,2.2%,4.3%,54.8%,74.5%,35.7%
0.77,8.6%,4.3%,47.1%,66.7%,45.9%
0.87,1.3%,1.3%,55.3%,54.8%,61.8%
1.02,6.8%,1.4%,63.5%,70.2%,51.9%
0.89,4.2%,5.3%,53.7%,60.8%,54.5%
1.35,3.6%,0.0%,57.1%,65.6%,70.8%
0.88,8.0%,5.3%,54.7%,70.7%,47.1%
1.02,8.8%,4.4%,59.6%,82.4%,43.5%
0.26,0.0%,5.1%,48.7%,52.6%,45.0%
0.83,3.8%,0.0%,52.5%,61.9%,52.6%
1.67,3.9%,2.0%,64.7%,69.7%,72.2%
1.35,3.4%,1.7%,69.0%,67.5%,61.1%
0.87,8.1%,1.6%,72.6%,77.8%,35.3%
