DR,A%,DF%,1stIn,1st%,2nd%
1.04,4.6%,4.6%,60.9%,71.7%,47.1%
1.32,3.0%,3.0%,61.2%,73.2%,46.2%
1.58,9.4%,1.9%,56.6%,73.3%,65.2%
0.76,14.3%,0.0%,68.6%,60.4%,40.9%
1.47,10.0%,0.0%,75.0%,71.1%,53.3%
1.54,11.7%,1.7%,61.7%,75.7%,69.6%
2.68,10.0%,5.0%,65.0%,88.5%,64.3%
0.83,4.9%,1.2%,62.2%,70.6%,38.7%
1.02,10.3%,0.0%,72.1%,69.4%,63.2%
1.73,14.0%,2.0%,66.0%,69.7%,58.8%
1.28,12.4%,2.2%,65.2%,77.6%,58.1%
0.75,16.9%,0.8%,63.7%,77.2%,42.2%
1.55,19.7%,3.0%,68.2%,86.7%,38.1%
1.46,14.0%,0.0%,77.2%,77.3%,69.2%
2.69,24.0%,0.0%,68.0%,85.3%,81.3%
2.13,15.6%,4.4%,75.6%,82.4%,72.7%
0.59,3.8%,3.8%,63.3%,60.0%,31.0%
0.56,8.5%,3.4%,67.8%,70.0%,36.8%
1.06,8.9%,2.5%,63.3%,84.0%,51.7%
1.01,11.0%,3.3%,62.6%,71.9%,47.1%
1.74,14.1%,0.0%,70.3%,88.9%,57.9%
1.28,21.5%,1.3%,78.5%,69.4%,41.2%
1.18,18.4%,3.4%,66.7%,74.1%,58.6%
1.02,14.6%,1.2%,67.1%,72.7%,40.7%
0.54,7.6%,3.8%,70.9%,62.5%,56.5%
1.23,14.9%,2.7%,71.6%,75.5%,61.9%
1.11,19.8%,3.0%,71.3%,84.7%,41.4%
1.23,14.9%,4.5%,53.7%,77.8%,48.4%
1.18,3.1%,3.1%,75.4%,81.6%,18.8%
1.16,12.6%,5.3%,67.4%,79.7%,45.2%
3.14,9.4%,0.0%,71.9%,91.3%,77.8%
1.92,6.3%,6.3%,66.7%,84.4%,68.8%
1.43,13.7%,5.9%,68.6%,80.0%,43.8%
0.82,4.1%,6.8%,56.2%,75.6%,40.6%
1.05,5.9%,2.4%,64.7%,70.9%,53.3%
1.52,12.1%,0.0%,59.1%,87.2%,66.7%
0.91,3.2%,3.2%,59.1%,56.4%,42.1%
1.22,6.6%,1.3%,67.1%,74.5%,60.0%
1.04,19.5%,3.4%,70.1%,82.0%,53.8%
0.52,7.8%,3.1%,68.8%,72.7%,25.0%
1.36,16.7%,2.1%,77.1%,75.7%,72.7%
1.48,7.9%,4.8%,66.7%,81.0%,66.7%
0.88,15.2%,2.5%,64.6%,70.6%,53.6%
0.74,8.1%,1.3%,65.1%,68.0%,46.2%
0.90,9.9%,7.7%,54.9%,66.0%,56.1%
1.36,4.7%,1.6%,53.1%,82.4%,56.7%
0.89,7.4%,4.1%,50.0%,75.4%,47.5%
1.46,3.4%,5.2%,50.0%,89.7%,62.1%
1.14,6.0%,8.3%,57.1%,83.3%,38.9%
1.57,0.0%,4.3%,66.0%,71.0%,68.8%
1.59,10.0%,4.0%,58.0%,79.3%,52.4%
0.43,11.1%,5.6%,59.3%,71.9%,36.4%
1.23,14.1%,2.4%,63.5%,85.2%,58.1%
1.60,15.6%,6.3%,68.8%,86.4%,60.0%
1.91,5.9%,2.0%,60.8%,83.9%,65.0%
1.61,15.6%,1.0%,62.5%,88.3%,61.1%
1.29,20.0%,1.4%,71.4%,78.0%,40.0%
0.79,6.3%,4.2%,67.7%,78.5%,58.1%
1.95,18.8%,0.0%,68.8%,84.8%,66.7%
1.28,14.8%,4.9%,77.0%,76.6%,42.9%
1.11,13.1%,0.0%,69.0%,75.9%,46.2%
2.10,26.4%,7.5%,60.4%,93.8%,57.1%
0.64,11.3%,8.5%,67.6%,75.0%,30.4%
0.96,15.4%,3.8%,71.2%,70.3%,53.3%
1.30,22.8%,1.3%,68.4%,79.6%,64.0%
1.70,13.6%,1.7%,61.0%,83.3%,69.6%
1.08,20.5%,0.0%,71.1%,67.8%,50.0%
1.18,14.3%,0.0%,61.9%,71.2%,53.1%
2.42,34.0%,0.0%,89.4%,81.0%,80.0%
1.13,9.8%,2.2%,56.5%,69.2%,55.0%
2.32,20.5%,0.0%,81.8%,86.1%,62.5%
0.94,9.3%,2.3%,67.4%,75.9%,42.9%
1.06,2.4%,2.4%,76.2%,68.8%,50.0%
1.10,5.2%,0.0%,68.8%,67.9%,58.3%
0.70,7.0%,1.8%,63.2%,66.7%,42.9%
0.77,11.4%,5.1%,53.2%,73.8%,43.2%
0.95,4.8%,7.6%,59.0%,77.4%,44.2%
1.02,17.4%,4.7%,66.3%,78.9%,51.7%
2.36,15.9%,9.1%,52.3%,91.3%,71.4%
0.80,13.7%,0.0%,74.5%,71.1%,61.5%
0.87,9.1%,1.5%,53.0%,68.6%,48.4%
1.04,8.3%,5.6%,56.9%,70.7%,64.5%
0.88,8.0%,8.0%,48.0%,79.2%,57.7%
1.70,5.7%,5.7%,71.7%,78.9%,73.3%
0.95,8.9%,3.6%,62.5%,80.0%,57.1%
1.44,15.4%,2.2%,63.7%,84.5%,54.5%
1.66,19.6%,0.0%,64.3%,86.1%,60.0%
2.43,11.1%,8.3%,58.3%,81.0%,73.3%
0.82,7.0%,5.8%,59.3%,66.7%,42.9%
0.63,1.6%,1.6%,67.7%,61.9%,35.0%
1.71,2.0%,4.1%,57.1%,67.9%,71.4%
0.88,3.8%,2.6%,57.7%,66.7%,48.5%
0.85,4.0%,6.1%,64.6%,65.6%,40.0%
1.34,5.5%,3.3%,73.6%,71.6%,54.2%
0.52,0.0%,0.0%,84.6%,50.0%,50.0%
1.31,3.4%,0.0%,63.8%,78.4%,52.4%
0.86,1.4%,4.2%,62.5%,66.7%,40.7%
1.16,10.0%,1.4%,71.4%,70.0%,65.0%
1.78,7.8%,0.0%,76.5%,79.5%,75.0%
0.57,5.4%,1.8%,69.6%,53.8%,35.3%
1.18,3.9%,2.6%,61.8%,61.7%,65.5%
1.08,10.0%,3.0%,73.0%,79.5%,55.6%
0.72,11.6%,0.0%,61.6%,62.3%,54.5%
1.12,6.5%,1.3%,64.9%,72.0%,55.6%
1.03,6.3%,1.3%,66.3%,69.8%,51.9%
1.56,12.9%,0.0%,64.5%,70.0%,72.7%
0.88,15.2%,0.0%,68.2%,77.8%,52.4%
0.79,13.4%,8.5%,56.1%,71.7%,47.2%
0.85,4.0%,7.9%,60.4%,65.6%,37.5%
1.00,1.9%,3.9%,55.3%,70.2%,45.7%
1.61,14.5%,0.0%,76.4%,69.0%,61.5%
