DR,A%,DF%,1stIn,1st%,2nd%
1.13,5.6%,4.2%,62.5%,71.1%,59.3%
2.06,0.0%,2.9%,80.0%,75.0%,42.9%
0.68,8.1%,0.0%,67.7%,64.3%,65.0%
2.09,12.5%,2.1%,70.8%,88.2%,57.1%
1.96,10.2%,0.0%,71.2%,83.3%,88.2%
1.59,9.8%,0.0%,60.7%,83.8%,66.7%
1.45,4.9%,0.0%,68.9%,81.0%,52.6%
0.80,1.3%,6.6%,69.7%,64.2%,60.9%
1.47,3.6%,7.3%,60.0%,78.8%,45.5%
1.17,4.1%,8.2%,65.8%,81.3%,44.0%
1.63,9.3%,0.0%,58.1%,88.0%,50.0%
1.22,5.6%,1.4%,66.2%,66.0%,66.7%
1.53,8.8%,0.0%,59.6%,70.6%,60.9%
0.71,1.8%,8.9%,58.0%,67.7%,29.8%
0.62,8.3%,8.3%,62.5%,56.7%,33.3%
0.76,3.8%,1.9%,73.6%,61.5%,35.7%
0.83,3.1%,3.1%,73.8%,70.8%,47.1%
1.38,3.4%,1.7%,79.7%,66.0%,83.3%
1.39,7.0%,2.0%,57.0%,70.2%,62.8%
0.76,1.9%,3.8%,59.6%,58.1%,28.6%
0.59,5.9%,3.0%,68.3%,56.5%,37.5%
1.89,10.0%,2.5%,55.0%,81.8%,61.1%
1.02,13.0%,5.2%,49.4%,84.2%,41.0%
0.77,6.5%,8.1%,45.2%,75.0%,35.3%
2.00,4.5%,4.5%,52.3%,82.6%,57.1%
0.88,2.9%,2.9%,41.4%,62.1%,48.8%
3.25,17.1%,2.4%,73.2%,90.0%,81.8%
1.42,3.4%,5.7%,64.8%,84.2%,48.4%
0.94,4.6%,1.3%,60.9%,72.8%,42.4%
0.67,5.6%,7.7%,69.9%,73.0%,37.2%
1.05,6.7%,1.5%,56.0%,73.3%,55.9%
0.99,3.5%,4.9%,58.7%,69.0%,50.8%
1.71,15.9%,3.4%,60.2%,83.0%,60.0%
1.07,1.1%,0.0%,47.9%,68.9%,46.9%
1.12,7.1%,4.3%,60.0%,83.3%,42.9%
1.11,3.8%,3.8%,56.3%,66.7%,54.3%
0.95,4.7%,8.4%,57.9%,74.2%,40.0%
1.68,6.4%,2.1%,59.6%,71.4%,68.4%
0.92,1.0%,6.8%,66.0%,61.8%,34.3%
0.65,2.5%,1.7%,64.4%,65.8%,59.5%
0.81,2.6%,8.3%,55.4%,68.2%,51.2%
1.19,0.8%,4.5%,59.1%,73.1%,53.7%
1.27,2.7%,2.7%,58.6%,72.3%,56.5%
0.89,2.7%,1.8%,57.5%,66.2%,50.0%
1.42,6.3%,3.2%,61.9%,74.4%,66.7%
1.34,3.8%,5.7%,56.6%,73.3%,43.5%
1.63,6.3%,4.2%,64.6%,80.6%,64.7%
1.39,4.8%,1.6%,66.1%,65.9%,66.7%
1.11,2.7%,5.3%,59.3%,85.1%,34.8%
1.64,1.7%,5.2%,48.3%,78.6%,60.0%
0.89,7.0%,7.9%,56.1%,70.3%,38.0%
0.90,6.8%,10.3%,56.4%,68.2%,39.2%
0.58,10.0%,2.9%,60.0%,61.9%,50.0%
1.06,4.4%,5.9%,58.8%,67.5%,53.6%
2.72,7.7%,0.0%,53.8%,85.7%,77.8%
0.48,0.0%,8.5%,57.4%,48.1%,52.5%
1.26,14.0%,2.2%,65.6%,70.5%,56.3%
1.05,6.3%,3.8%,61.0%,71.1%,59.7%
1.02,3.9%,3.9%,58.3%,78.3%,53.5%
1.16,8.6%,4.3%,60.2%,80.4%,51.4%
1.03,4.8%,2.9%,72.4%,73.7%,48.3%
0.96,11.6%,3.6%,57.1%,76.6%,47.9%
0.80,3.8%,1.9%,73.1%,65.8%,35.7%
1.41,15.8%,0.0%,71.9%,73.2%,56.3%
0.72,11.8%,0.0%,67.6%,67.4%,63.6%
0.73,2.7%,6.8%,57.5%,59.5%,38.7%
0.70,0.0%,7.3%,58.2%,68.8%,56.5%
1.62,9.1%,3.6%,65.5%,75.0%,68.4%
1.56,5.6%,5.6%,53.7%,69.0%,68.0%
1.65,2.0%,2.0%,67.3%,81.8%,50.0%
3.32,7.7%,2.6%,64.1%,84.0%,85.7%
