DR,A%,DF%,1stIn,1st%,2nd%
0.49,0.0%,4.6%,61.5%,47.5%,48.0%
2.09,5.1%,2.6%,66.7%,76.9%,69.2%
1.21,3.1%,4.1%,62.9%,65.6%,50.0%
1.11,2.7%,0.0%,62.7%,72.3%,53.6%
1.25,1.4%,1.4%,69.0%,69.4%,54.5%
1.00,4.8%,2.4%,67.9%,59.6%,55.6%
1.59,11.1%,0.0%,57.4%,83.9%,47.8%
1.25,1.4%,1.4%,69.9%,60.8%,72.7%
1.14,2.6%,1.3%,59.7%,58.7%,58.1%
1.26,0.0%,5.2%,71.4%,67.3%,31.8%
0.90,3.5%,2.1%,66.4%,69.5%,43.8%
0.75,0.0%,6.5%,71.7%,60.6%,46.2%
1.36,1.7%,0.0%,62.7%,70.3%,63.6%
2.70,0.0%,0.0%,70.6%,70.8%,90.0%
1.07,1.2%,3.7%,78.0%,68.8%,61.1%
2.24,7.0%,4.7%,51.2%,81.8%,71.4%
1.30,4.8%,1.6%,66.7%,76.2%,38.1%
1.36,1.9%,3.8%,46.2%,70.8%,64.3%
1.57,4.3%,2.1%,61.7%,79.3%,50.0%
1.16,1.9%,5.7%,61.3%,63.1%,56.1%
3.20,15.6%,3.1%,78.1%,84.0%,57.1%
0.93,2.8%,5.7%,69.8%,66.2%,40.6%
1.29,0.0%,0.0%,73.7%,64.3%,64.0%
0.59,2.1%,3.2%,64.2%,57.4%,44.1%
1.54,6.3%,5.0%,81.3%,83.1%,33.3%
0.37,0.0%,7.0%,48.8%,42.9%,22.7%
2.06,2.5%,5.0%,57.5%,82.6%,64.7%
1.40,0.0%,2.4%,61.0%,64.0%,62.5%
0.86,0.0%,7.1%,69.4%,60.3%,40.0%
1.12,3.9%,1.3%,66.2%,56.9%,50.0%
0.69,0.0%,2.7%,68.9%,58.8%,34.8%
1.11,3.9%,2.6%,72.7%,64.3%,52.4%
1.14,4.4%,2.2%,70.3%,67.2%,70.4%
0.59,6.2%,6.2%,75.4%,53.1%,31.3%
1.17,2.1%,4.3%,60.6%,54.4%,51.4%
0.71,5.7%,5.7%,69.8%,48.6%,43.8%
1.02,2.3%,4.6%,60.0%,57.7%,48.1%
0.88,0.0%,6.3%,64.6%,61.0%,48.9%
0.85,5.6%,5.6%,59.6%,62.3%,58.3%
0.90,9.5%,1.6%,58.7%,67.6%,50.0%
1.14,7.0%,3.1%,63.6%,68.3%,66.0%
0.80,2.4%,3.6%,53.6%,53.3%,51.3%
0.89,0.9%,1.9%,68.9%,49.3%,54.5%
1.66,4.7%,2.3%,74.4%,68.8%,63.6%
