DR,A%,DF%,1stIn,1st%,2nd%
0.83,2.0%,5.1%,56.1%,58.2%,46.5%
1.52,5.2%,5.2%,56.9%,84.8%,52.0%
1.32,12.2%,5.4%,59.5%,72.7%,53.3%
1.20,2.6%,1.3%,53.8%,64.3%,63.9%
1.45,13.2%,0.0%,58.5%,74.2%,54.5%
1.13,7.4%,3.7%,56.8%,69.6%,48.6%
1.58,11.5%,1.9%,53.8%,78.6%,54.2%
1.50,5.1%,6.8%,57.6%,88.2%,40.0%
0.68,10.3%,1.7%,67.2%,59.0%,63.2%
4.67,11.1%,0.0%,72.2%,84.6%,100.0%
0.82,2.5%,10.0%,51.2%,65.9%,59.0%
0.11,5.9%,9.8%,54.9%,67.9%,17.4%
1.08,7.3%,4.9%,48.8%,67.5%,42.9%
1.17,1.9%,4.8%,47.1%,63.3%,52.7%
1.05,6.0%,7.1%,53.6%,66.7%,41.0%
0.93,2.2%,4.4%,68.9%,67.7%,50.0%
1.31,3.3%,0.0%,55.7%,70.6%,51.9%
1.28,9.4%,3.1%,54.7%,77.1%,58.6%
0.65,3.3%,6.6%,60.7%,54.1%,62.5%
1.05,9.2%,4.6%,47.7%,77.4%,58.8%
1.31,12.5%,14.6%,50.0%,83.3%,54.2%
0.73,2.0%,8.2%,61.2%,66.7%,42.1%
0.83,6.6%,3.3%,62.3%,69.7%,41.3%
1.02,8.6%,7.6%,67.6%,78.9%,41.2%
0.64,12.1%,9.1%,42.4%,64.3%,36.8%
0.26,2.0%,3.9%,51.0%,53.8%,40.0%
1.18,4.4%,0.0%,55.9%,76.3%,56.7%
1.11,4.5%,12.5%,47.7%,69.0%,47.8%
1.04,7.1%,6.2%,58.4%,62.1%,51.1%
1.02,16.1%,5.4%,52.7%,88.1%,50.9%
1.12,6.3%,8.9%,55.7%,77.3%,48.6%
1.00,7.4%,1.2%,60.5%,71.4%,68.8%
0.54,12.7%,11.3%,40.8%,58.6%,47.6%
0.75,6.2%,7.7%,56.2%,65.8%,50.9%
1.05,12.1%,4.0%,67.7%,79.1%,53.1%
1.07,14.8%,2.5%,58.0%,68.1%,55.9%
1.82,13.3%,4.4%,62.2%,85.7%,58.8%
1.84,8.2%,3.3%,68.9%,73.8%,84.2%
0.81,5.3%,2.6%,61.4%,64.3%,54.5%
