DR,A%,DF%,1stIn,1st%,2nd%
1.36,3.6%,3.6%,75.0%,73.8%,28.6%
1.16,1.2%,3.5%,65.1%,69.6%,50.0%
0.82,1.2%,2.4%,69.9%,56.9%,44.0%
0.65,6.0%,10.0%,56.0%,60.7%,40.9%
1.06,4.2%,1.4%,54.9%,66.7%,50.0%
1.02,6.7%,3.8%,60.0%,79.4%,40.5%
0.89,8.7%,4.3%,58.7%,70.4%,57.9%
2.15,14.0%,0.0%,55.8%,75.0%,78.9%
0.63,1.4%,8.7%,52.2%,75.0%,42.4%
0.78,2.5%,5.1%,59.5%,66.0%,46.9%
1.60,7.7%,7.7%,53.8%,75.0%,62.5%
1.14,12.2%,2.4%,70.7%,75.9%,66.7%
1.04,6.5%,5.2%,59.7%,67.4%,48.4%
1.59,5.5%,3.6%,56.4%,80.6%,58.3%
0.77,1.9%,9.3%,48.1%,65.4%,50.0%
1.12,12.1%,1.5%,71.2%,74.5%,47.4%
1.38,4.8%,4.8%,64.5%,72.5%,59.1%
1.03,7.5%,4.7%,59.8%,67.2%,48.8%
1.36,1.6%,4.7%,64.1%,75.6%,47.8%
1.01,2.6%,4.0%,56.3%,74.1%,47.0%
1.33,2.6%,6.1%,63.5%,76.7%,47.6%
1.07,8.6%,1.0%,64.8%,73.5%,48.6%
2.05,20.0%,4.4%,66.7%,93.3%,40.0%
1.99,9.3%,2.3%,58.1%,84.0%,44.4%
0.87,6.3%,3.1%,64.1%,65.9%,52.2%
0.46,5.6%,5.6%,53.7%,48.3%,36.0%
1.15,5.6%,4.2%,61.1%,72.7%,71.4%
1.74,4.9%,7.3%,58.5%,75.0%,52.9%
0.73,2.7%,2.7%,63.5%,63.8%,37.0%
0.68,4.4%,4.4%,63.2%,58.1%,44.0%
1.48,7.7%,7.7%,63.5%,78.8%,42.1%
1.43,14.8%,4.9%,54.1%,78.8%,60.7%
1.58,5.0%,0.0%,60.0%,75.0%,79.2%
1.34,1.7%,6.8%,66.1%,69.2%,35.0%
1.32,10.7%,2.7%,69.3%,71.2%,47.8%
1.10,3.6%,5.5%,57.3%,73.0%,42.6%
1.19,1.0%,3.1%,65.3%,64.1%,32.4%
0.98,3.7%,3.7%,61.7%,76.0%,51.6%
1.57,3.0%,3.0%,59.1%,76.9%,63.0%
1.29,3.3%,5.0%,50.0%,63.3%,56.7%
1.40,6.3%,1.6%,63.5%,77.5%,65.2%
0.50,4.1%,8.2%,63.0%,56.5%,44.4%
0.65,1.6%,3.2%,61.3%,44.7%,50.0%
1.43,1.8%,5.5%,69.1%,76.3%,64.7%
1.45,5.5%,7.3%,65.5%,69.4%,52.6%
0.70,1.8%,5.5%,49.1%,66.7%,50.0%
2.08,4.3%,2.2%,63.0%,82.8%,70.6%
0.56,0.0%,5.8%,59.6%,61.3%,38.1%
1.14,3.9%,4.9%,63.7%,66.2%,56.8%
0.85,2.3%,2.3%,69.0%,63.3%,51.9%
1.67,6.1%,4.1%,57.1%,71.4%,57.1%
1.53,0.0%,4.3%,44.7%,76.2%,57.7%
0.62,0.0%,15.6%,50.0%,62.5%,43.8%
0.47,11.8%,2.0%,60.8%,67.7%,60.0%
2.02,14.0%,0.0%,60.5%,80.8%,64.7%
1.42,3.3%,3.3%,63.3%,68.4%,63.6%
0.86,5.9%,2.9%,76.5%,69.2%,54.2%
1.42,11.5%,1.9%,73.1%,78.9%,71.4%
0.78,4.8%,1.6%,64.5%,82.5%,50.0%
1.85,10.2%,0.0%,78.0%,78.3%,76.9%
1.49,11.5%,0.0%,75.0%,71.8%,76.9%
0.54,1.7%,3.3%,60.0%,50.0%,45.8%
2.01,2.0%,2.0%,68.0%,70.6%,75.0%
1.05,2.1%,0.0%,72.3%,70.6%,53.8%
0.90,4.0%,4.0%,64.6%,71.9%,45.7%
0.87,4.3%,1.1%,76.1%,64.3%,72.7%
0.57,2.3%,7.0%,60.5%,61.5%,17.6%
1.05,1.2%,3.5%,50.0%,69.8%,60.5%
0.37,9.8%,7.3%,48.8%,80.0%,42.9%
1.17,6.1%,3.0%,63.6%,66.7%,50.0%
0.84,4.9%,2.9%,64.7%,71.2%,47.2%
0.84,5.8%,5.8%,60.2%,62.9%,36.6%
1.52,1.9%,3.8%,53.8%,71.4%,58.3%
0.75,0.0%,2.5%,59.5%,63.8%,43.8%
1.28,4.6%,1.5%,64.6%,69.0%,52.2%
0.40,4.3%,6.5%,50.0%,52.2%,30.4%
2.74,2.3%,2.3%,69.8%,86.7%,76.9%
0.78,0.0%,3.0%,50.0%,56.0%,58.0%
1.36,7.1%,5.4%,53.6%,73.3%,46.2%
2.62,12.2%,0.0%,65.9%,77.8%,85.7%
0.69,8.2%,8.2%,69.4%,79.4%,33.3%
1.11,2.7%,2.7%,61.6%,66.7%,57.1%
2.00,6.8%,4.5%,70.5%,87.1%,46.2%
1.20,5.1%,2.6%,65.4%,78.4%,51.9%
0.81,5.4%,7.1%,60.7%,67.6%,36.4%
0.79,5.1%,3.8%,45.6%,66.7%,53.5%
1.14,4.3%,5.4%,60.2%,75.0%,48.6%
1.16,0.0%,3.1%,57.8%,78.4%,40.7%
1.75,4.1%,4.1%,73.5%,75.0%,61.5%
0.99,4.0%,3.0%,59.6%,64.4%,47.5%
1.04,2.6%,3.5%,59.6%,76.5%,41.3%
1.36,3.0%,3.0%,63.6%,71.4%,50.0%
1.38,7.1%,12.5%,48.2%,85.2%,55.2%
0.71,2.9%,2.9%,52.2%,58.3%,48.5%
2.07,4.1%,4.1%,67.3%,81.8%,62.5%
1.76,4.5%,2.3%,59.1%,76.9%,61.1%
2.03,5.0%,10.0%,62.5%,92.0%,33.3%
0.94,3.2%,3.2%,52.4%,68.2%,48.3%
0.89,3.1%,4.6%,66.2%,76.7%,36.4%
0.91,0.9%,7.3%,53.6%,67.8%,45.1%
1.46,6.7%,5.0%,53.3%,71.9%,64.3%
0.81,3.6%,18.2%,49.1%,63.0%,28.6%
1.38,9.5%,3.2%,55.6%,80.0%,53.6%
1.32,16.9%,4.6%,58.5%,84.2%,55.6%
1.39,8.2%,8.2%,52.5%,87.5%,55.2%
1.04,14.9%,4.0%,67.3%,73.5%,42.4%
0.66,1.9%,1.9%,66.7%,50.0%,50.0%
0.63,2.1%,5.2%,61.5%,67.8%,45.9%
0.72,0.0%,1.8%,50.9%,60.7%,25.9%
0.81,5.9%,4.0%,56.4%,64.9%,50.0%
1.52,3.3%,0.0%,70.5%,76.7%,50.0%
