DR,A%,DF%,1stIn,1st%,2nd%
1.09,8.3%,7.3%,50.0%,72.9%,47.9%
0.62,8.7%,7.2%,50.7%,85.7%,41.2%
1.55,11.8%,2.0%,68.6%,88.6%,56.3%
0.67,1.8%,2.7%,60.9%,64.2%,46.5%
0.78,4.5%,4.5%,53.0%,74.3%,41.9%
0.83,4.4%,1.5%,52.9%,63.9%,40.6%
1.89,4.4%,8.9%,64.4%,82.8%,50.0%
0.95,4.5%,3.6%,66.7%,71.6%,43.2%
1.06,9.2%,5.3%,63.2%,83.3%,39.3%
1.51,11.1%,6.3%,60.3%,71.1%,72.0%
1.04,0.0%,8.3%,61.5%,76.3%,43.2%
1.49,0.0%,1.7%,63.8%,67.6%,76.2%
1.03,2.4%,4.1%,58.5%,66.7%,47.1%
0.53,1.9%,1.9%,54.7%,58.6%,25.0%
1.46,10.9%,0.0%,61.8%,67.6%,71.4%
1.02,10.2%,1.1%,63.6%,76.8%,56.3%
0.31,2.4%,0.0%,54.8%,47.8%,26.3%
0.96,4.9%,0.0%,69.9%,72.2%,35.5%
1.62,10.7%,1.8%,67.9%,78.9%,61.1%
0.71,6.5%,4.7%,71.0%,57.9%,51.6%
0.96,2.7%,0.0%,61.6%,66.7%,60.7%
0.39,2.9%,5.7%,62.9%,54.5%,38.5%
1.94,4.4%,2.2%,53.3%,83.3%,66.7%
0.56,13.2%,4.4%,66.2%,71.1%,43.5%
1.69,8.5%,2.1%,55.3%,80.8%,61.9%
0.70,11.1%,9.3%,61.1%,60.6%,42.9%
1.11,18.0%,5.6%,62.9%,67.9%,48.5%
0.85,3.7%,1.9%,61.1%,57.6%,38.1%
1.73,3.9%,0.0%,70.6%,69.4%,66.7%
1.54,5.9%,3.9%,60.8%,77.4%,55.0%
0.68,1.0%,5.2%,60.4%,62.1%,57.9%
0.68,0.0%,2.6%,58.4%,64.4%,37.5%
1.82,3.9%,0.0%,68.6%,91.4%,56.3%
0.74,1.9%,3.8%,53.8%,71.4%,45.8%
1.13,3.0%,4.0%,58.0%,72.4%,50.0%
1.45,18.5%,3.7%,66.7%,77.8%,55.6%
1.14,0.0%,2.1%,57.9%,63.6%,60.0%
1.30,0.0%,1.8%,57.1%,75.0%,58.3%
1.10,6.6%,1.3%,72.4%,67.3%,52.4%
1.79,7.0%,1.8%,59.6%,88.2%,65.2%
0.93,4.1%,0.0%,60.8%,59.3%,63.2%
0.76,2.6%,1.3%,61.5%,62.5%,43.3%
1.23,6.0%,3.6%,65.5%,78.2%,44.8%
3.19,5.1%,0.0%,61.5%,83.3%,86.7%
1.30,5.7%,1.4%,68.6%,68.8%,45.5%
1.66,8.2%,2.0%,57.1%,82.1%,66.7%
0.95,1.4%,1.4%,67.6%,83.3%,52.2%
1.05,6.3%,3.2%,65.1%,75.6%,59.1%
0.76,4.5%,6.1%,53.0%,54.3%,58.1%
1.35,6.3%,3.1%,64.1%,70.7%,52.2%
0.62,8.7%,0.0%,63.8%,52.3%,56.0%
1.21,6.2%,3.7%,64.2%,73.1%,48.3%
1.03,7.3%,3.2%,61.3%,71.1%,43.8%
0.42,10.4%,0.0%,68.8%,48.5%,46.7%
0.62,1.7%,0.0%,67.8%,52.5%,47.4%
2.07,11.1%,2.2%,71.1%,84.4%,53.8%
1.54,13.5%,1.9%,71.2%,70.3%,46.7%
1.30,2.9%,4.3%,62.9%,59.1%,65.4%
1.87,13.3%,0.0%,64.4%,69.0%,81.3%
0.86,3.0%,4.5%,58.2%,64.1%,42.9%
1.44,11.4%,7.1%,58.6%,80.5%,48.3%
0.89,0.8%,1.5%,76.7%,55.9%,41.9%
1.32,6.5%,4.8%,62.9%,76.9%,47.8%
0.85,3.2%,8.6%,44.1%,75.6%,48.1%
0.96,4.0%,2.0%,73.0%,57.5%,66.7%
1.63,0.0%,4.3%,63.0%,79.3%,47.1%
2.18,16.7%,0.0%,75.0%,77.8%,83.3%
0.92,6.6%,2.2%,61.5%,62.5%,51.4%
1.62,8.3%,4.2%,62.5%,66.7%,66.7%
0.95,5.6%,5.6%,69.4%,82.0%,50.0%
1.54,14.3%,3.2%,66.7%,88.1%,52.4%
0.89,4.7%,2.4%,51.8%,65.9%,53.7%
0.75,0.0%,5.7%,50.0%,57.1%,37.1%
1.28,4.6%,3.4%,56.3%,71.4%,60.5%
0.89,7.9%,5.3%,64.9%,64.9%,40.0%
1.16,6.7%,3.4%,67.4%,66.7%,62.1%
2.33,14.0%,0.0%,69.8%,76.7%,69.2%
2.03,0.0%,0.0%,48.8%,80.0%,66.7%
1.23,6.3%,5.3%,60.0%,68.4%,57.9%
1.18,1.3%,5.1%,53.8%,64.3%,47.2%
0.73,6.7%,5.0%,65.0%,71.8%,47.6%
3.81,16.2%,0.0%,62.2%,100.0%,64.3%
0.85,10.3%,5.1%,73.1%,63.2%,47.6%
0.92,4.3%,3.4%,62.9%,74.0%,32.6%
1.27,13.4%,3.0%,64.2%,81.4%,54.2%
1.84,13.3%,2.2%,71.1%,81.3%,38.5%
1.43,5.5%,0.0%,61.6%,71.1%,60.7%
1.12,6.3%,4.7%,57.8%,67.6%,44.4%
1.65,4.0%,4.0%,56.0%,78.6%,54.5%
1.67,5.7%,1.9%,60.4%,78.1%,66.7%
1.23,6.7%,3.3%,63.3%,71.9%,54.5%
1.01,5.3%,3.5%,63.7%,63.9%,51.2%
1.43,7.9%,1.6%,63.5%,77.5%,43.5%
1.25,11.1%,4.8%,69.8%,81.8%,52.6%
0.82,1.5%,10.3%,54.4%,56.8%,48.4%
1.19,7.7%,4.8%,51.9%,72.2%,54.0%
1.40,1.7%,10.2%,57.6%,67.6%,64.0%
1.56,3.7%,3.7%,57.4%,74.2%,65.2%
0.47,2.4%,2.4%,57.1%,56.3%,41.7%
1.77,13.7%,3.9%,64.7%,75.8%,61.1%
2.18,5.0%,0.0%,70.0%,82.1%,58.3%
1.42,6.2%,1.5%,73.8%,68.8%,64.7%
0.88,4.7%,1.2%,61.2%,67.3%,30.3%
0.90,3.8%,2.9%,61.0%,70.3%,53.7%
1.49,5.0%,3.3%,50.0%,76.7%,53.3%
0.77,0.0%,1.9%,57.4%,51.6%,39.1%
0.95,6.2%,4.8%,58.2%,77.6%,50.8%
0.97,5.7%,3.4%,66.7%,74.1%,51.7%
1.04,10.3%,1.3%,55.1%,72.1%,45.7%
1.67,5.5%,3.6%,52.7%,79.3%,65.4%
1.02,6.9%,2.0%,66.3%,77.6%,38.2%
1.31,9.9%,1.0%,71.3%,76.4%,69.0%
2.28,11.4%,2.3%,63.6%,89.3%,68.8%
1.24,4.9%,3.7%,61.0%,70.0%,62.5%
1.42,8.9%,3.6%,62.5%,71.4%,57.1%
1.38,8.5%,4.2%,66.2%,74.5%,58.3%
1.02,10.6%,1.1%,70.2%,59.1%,64.3%
1.88,4.7%,4.7%,65.1%,71.4%,66.7%
1.06,17.0%,3.4%,62.5%,67.3%,57.6%
0.96,1.7%,12.1%,43.1%,76.0%,51.5%
1.37,11.9%,6.8%,50.8%,83.3%,51.7%
1.68,11.4%,4.5%,50.0%,81.8%,50.0%
1.43,18.3%,15.0%,60.0%,80.6%,41.7%
1.11,2.1%,5.3%,61.1%,72.4%,43.2%
2.92,21.1%,2.6%,68.4%,88.5%,58.3%
1.52,4.6%,1.5%,60.0%,89.7%,53.8%
2.43,17.1%,8.6%,57.1%,90.0%,53.3%
1.36,6.9%,6.9%,43.1%,88.0%,57.6%
0.85,6.9%,4.0%,66.3%,70.1%,44.1%
1.21,9.6%,6.0%,63.9%,79.2%,46.7%
0.52,2.3%,9.1%,52.3%,69.6%,33.3%
1.65,5.9%,2.0%,60.8%,71.0%,60.0%
1.92,8.9%,2.2%,66.7%,80.0%,53.3%
0.75,2.6%,1.7%,70.1%,58.5%,54.3%
1.70,12.2%,0.0%,83.7%,73.2%,87.5%
0.47,13.5%,9.6%,57.7%,70.0%,40.9%
0.99,6.2%,2.5%,71.6%,72.4%,47.8%
2.47,4.5%,2.3%,72.7%,87.5%,66.7%
