DR,A%,DF%,1stIn,1st%,2nd%
0.99,4.3%,4.3%,71.0%,69.4%,50.0%
0.84,9.2%,7.9%,56.6%,81.4%,36.4%
0.88,1.3%,5.3%,56.0%,66.7%,33.3%
0.69,11.6%,9.3%,55.8%,66.7%,31.6%
1.14,6.9%,3.0%,66.3%,65.7%,64.7%
1.22,3.4%,5.2%,65.5%,65.8%,50.0%
0.77,1.8%,5.4%,69.6%,53.8%,29.4%
0.71,0.0%,8.5%,49.2%,65.5%,40.0%
1.83,13.0%,3.7%,61.1%,84.8%,66.7%
1.33,3.2%,0.0%,60.6%,68.4%,51.4%
0.92,8.3%,4.2%,50.0%,58.3%,52.8%
0.75,2.6%,2.6%,50.0%,65.8%,42.1%
1.34,10.8%,4.6%,60.0%,76.9%,61.5%
1.06,0.9%,6.6%,56.6%,61.7%,54.3%
1.49,3.7%,1.9%,57.4%,71.0%,65.2%
0.71,2.0%,2.0%,54.9%,64.3%,39.1%
1.01,3.2%,6.4%,53.2%,52.0%,45.5%
1.11,7.1%,1.8%,64.6%,71.2%,52.5%
1.39,0.0%,3.4%,50.8%,66.7%,58.6%
0.69,1.6%,1.6%,65.6%,62.5%,38.1%
1.07,1.0%,0.0%,62.9%,65.6%,55.6%
0.56,5.0%,7.5%,67.5%,55.6%,30.8%
0.67,3.0%,4.0%,51.5%,68.6%,41.7%
1.00,7.9%,3.0%,60.4%,83.6%,32.5%
1.02,9.3%,2.7%,57.3%,62.8%,34.4%
0.58,12.3%,2.7%,54.8%,75.0%,51.5%
1.05,7.3%,3.1%,57.3%,78.2%,51.2%
1.15,1.0%,0.0%,53.5%,73.6%,58.7%
0.95,2.3%,2.3%,58.0%,68.6%,54.1%
1.10,8.5%,1.7%,63.2%,63.5%,44.2%
1.21,5.7%,5.7%,55.7%,66.7%,54.8%
1.28,11.1%,6.3%,61.9%,76.9%,41.7%
1.29,7.6%,1.5%,59.1%,79.5%,77.8%
0.63,10.3%,3.4%,58.6%,58.8%,41.7%
0.67,3.5%,3.5%,51.8%,59.1%,43.9%
0.96,4.8%,5.6%,56.0%,72.9%,45.5%
1.42,18.2%,3.0%,59.1%,87.2%,48.1%
0.60,5.4%,0.0%,44.6%,60.6%,61.0%
0.64,4.1%,6.1%,51.0%,40.0%,41.7%
1.79,10.6%,4.3%,68.1%,75.0%,73.3%
0.46,4.4%,8.9%,64.4%,48.3%,37.5%
1.12,7.0%,2.3%,54.7%,59.6%,61.5%
1.38,1.7%,6.8%,52.5%,71.0%,46.4%
1.05,3.1%,5.1%,54.1%,75.5%,60.0%
1.24,1.4%,2.7%,71.2%,69.2%,61.9%
1.17,5.0%,7.0%,56.0%,71.4%,43.2%
1.39,6.5%,8.1%,51.6%,78.1%,53.3%
0.45,15.4%,0.0%,59.6%,58.1%,47.6%
1.11,4.8%,1.6%,54.0%,74.6%,52.6%
1.03,2.5%,4.1%,56.2%,58.8%,47.2%
1.08,6.3%,2.7%,53.6%,71.7%,51.9%
1.78,6.3%,4.2%,58.3%,78.6%,65.0%
0.69,4.2%,7.0%,47.9%,64.7%,43.2%
1.04,2.9%,9.8%,52.9%,59.3%,47.9%
1.32,2.8%,1.4%,56.3%,80.0%,58.1%
0.82,2.1%,10.4%,57.3%,54.5%,48.8%
1.16,3.4%,0.0%,68.2%,68.3%,53.6%
0.70,1.9%,3.7%,46.3%,68.0%,24.1%
