DR,A%,DF%,1stIn,1st%,2nd%
1.09,2.7%,4.1%,48.6%,69.4%,57.9%
0.57,0.0%,4.4%,55.6%,40.0%,25.0%
0.97,3.1%,11.2%,48.0%,68.1%,39.2%
0.94,3.0%,4.0%,59.0%,67.8%,51.2%
0.26,8.6%,15.5%,41.4%,87.5%,29.4%
1.16,2.7%,6.8%,60.8%,71.1%,41.4%
1.57,1.8%,9.1%,50.9%,67.9%,51.9%
1.26,2.3%,3.5%,57.0%,71.4%,45.9%
0.85,2.6%,3.8%,65.4%,68.6%,44.4%
1.46,7.6%,5.1%,65.8%,65.4%,66.7%
1.04,11.3%,6.3%,67.5%,81.5%,23.1%
1.28,6.9%,2.3%,70.1%,68.9%,61.5%
1.13,1.7%,3.4%,52.5%,54.8%,53.6%
0.87,3.0%,9.1%,61.6%,52.5%,47.4%
0.77,1.4%,2.9%,58.6%,61.0%,31.0%
0.94,1.4%,1.4%,62.2%,67.4%,53.6%
0.85,4.8%,11.3%,51.6%,56.3%,43.3%
0.89,5.1%,6.8%,62.7%,70.3%,31.8%
