DR,A%,DF%,1stIn,1st%,2nd%
0.79,0.0%,10.4%,58.4%,48.9%,37.5%
0.68,0.0%,7.5%,63.7%,60.8%,34.5%
1.11,0.0%,9.9%,63.1%,65.7%,46.3%
1.20,6.1%,10.6%,65.2%,65.1%,47.8%
1.52,0.0%,0.0%,65.7%,78.3%,58.3%
0.87,1.9%,3.7%,64.8%,54.3%,73.7%
0.77,2.2%,8.7%,65.2%,73.3%,0.0%
1.17,0.0%,3.7%,65.4%,62.3%,57.1%
0.82,0.0%,9.1%,57.6%,50.0%,39.3%
1.01,0.9%,7.5%,64.5%,62.3%,44.7%
1.25,4.2%,6.9%,56.9%,73.2%,35.5%
1.10,1.1%,6.4%,61.7%,72.4%,38.9%
1.18,4.4%,6.6%,65.9%,80.0%,45.2%
0.89,0.0%,3.7%,53.7%,62.1%,48.0%
0.93,0.0%,5.6%,64.4%,62.1%,34.4%
1.32,1.5%,5.9%,55.9%,68.4%,63.3%
0.85,1.3%,6.5%,67.5%,59.6%,56.0%
1.38,5.3%,10.5%,66.7%,60.5%,36.8%
1.50,6.7%,5.3%,60.0%,84.4%,63.3%
3.74,2.9%,2.9%,60.0%,95.2%,64.3%
0.58,3.4%,1.7%,64.4%,57.9%,33.3%
1.13,0.0%,5.9%,62.4%,62.3%,50.0%
1.16,5.0%,3.3%,70.0%,59.5%,44.4%
1.42,5.2%,1.3%,72.7%,67.9%,33.3%
1.33,5.3%,1.8%,70.2%,75.0%,58.8%
1.95,0.0%,2.6%,74.4%,79.3%,60.0%
0.76,1.6%,3.3%,60.7%,70.3%,29.2%
0.69,3.3%,4.9%,70.5%,51.2%,50.0%
0.84,0.0%,7.0%,59.6%,73.5%,43.5%
1.02,3.2%,2.4%,73.0%,67.4%,44.1%
0.93,0.0%,5.6%,61.1%,59.1%,39.3%
0.60,4.1%,12.2%,55.1%,51.9%,36.4%
1.23,1.4%,10.0%,58.6%,56.1%,58.6%
0.73,1.4%,2.7%,67.6%,44.0%,54.2%
1.02,1.9%,8.6%,58.1%,57.4%,52.3%
1.09,3.7%,13.4%,61.0%,72.0%,40.6%
4.85,0.0%,0.0%,57.1%,87.5%,83.3%
2.36,6.5%,3.2%,58.1%,77.8%,69.2%
0.87,1.8%,4.4%,71.7%,71.6%,31.3%
0.96,3.4%,3.4%,50.0%,48.3%,65.5%
4.13,0.0%,0.0%,100.0%,84.8%,-
0.79,0.0%,8.9%,57.0%,64.4%,32.4%
1.21,0.0%,7.3%,58.5%,64.6%,50.0%
1.06,2.5%,1.3%,66.3%,56.6%,55.6%
0.87,0.0%,9.9%,52.1%,67.6%,38.2%
0.41,0.0%,2.2%,70.0%,63.5%,37.0%
0.71,5.7%,1.9%,60.4%,68.8%,57.1%
0.62,3.4%,6.9%,63.8%,64.9%,47.6%
1.51,0.0%,6.9%,60.3%,71.4%,65.2%
1.50,0.0%,3.3%,68.9%,76.2%,47.4%
1.53,5.7%,7.5%,66.0%,71.4%,66.7%
0.62,2.9%,1.4%,60.9%,61.9%,37.0%
0.95,1.6%,9.5%,66.7%,76.2%,38.1%
1.14,4.5%,6.1%,57.6%,65.8%,57.1%
0.47,1.6%,6.3%,56.3%,47.2%,46.4%
1.11,1.0%,3.0%,61.6%,65.6%,50.0%
1.22,9.4%,9.4%,54.7%,77.1%,51.7%
0.77,4.8%,11.3%,56.5%,71.4%,33.3%
1.19,6.3%,10.0%,60.0%,77.1%,43.8%
0.57,5.3%,5.3%,57.9%,63.6%,37.5%
0.78,5.6%,5.6%,40.7%,86.4%,50.0%
1.02,9.1%,13.0%,62.3%,79.2%,37.9%
0.73,1.7%,10.2%,67.8%,65.0%,42.1%
0.65,0.0%,7.0%,68.4%,59.0%,33.3%
0.86,1.4%,10.8%,54.1%,67.5%,35.3%
1.45,6.1%,7.6%,59.1%,71.8%,51.9%
1.24,0.0%,7.5%,55.9%,63.5%,51.2%
0.83,1.7%,3.4%,65.5%,62.8%,51.2%
1.29,3.5%,5.9%,58.8%,72.0%,37.1%
1.00,3.5%,8.1%,57.0%,61.2%,43.2%
0.93,3.9%,6.9%,47.1%,70.8%,63.0%
0.46,6.7%,11.1%,57.8%,53.8%,31.6%
1.10,5.3%,6.3%,69.5%,71.2%,51.7%
0.78,2.8%,8.5%,60.6%,65.1%,39.3%
