DR,A%,DF%,1stIn,1st%,2nd%
0.91,5.1%,2.2%,59.6%,49.4%,47.3%
1.46,6.5%,1.6%,64.5%,70.0%,68.2%
0.87,10.0%,2.0%,66.0%,72.7%,52.9%
0.88,8.0%,3.4%,65.5%,61.4%,40.0%
0.85,14.7%,4.2%,71.6%,70.6%,48.1%
0.75,0.0%,5.4%,60.7%,44.1%,36.4%
1.24,5.8%,2.3%,64.0%,67.3%,61.3%
1.00,1.8%,2.7%,59.8%,67.2%,60.0%
0.47,0.0%,0.0%,67.5%,48.1%,38.5%
1.11,1.3%,5.0%,71.3%,63.2%,39.1%
0.98,6.3%,1.0%,71.9%,66.7%,63.0%
1.19,1.1%,4.6%,62.1%,68.5%,54.5%
0.86,5.5%,2.2%,76.9%,72.9%,52.4%
1.07,4.0%,2.0%,66.3%,59.7%,55.9%
1.40,3.3%,1.6%,68.9%,73.8%,63.2%
2.00,4.4%,0.0%,80.0%,77.8%,88.9%
0.80,5.1%,6.3%,63.3%,68.0%,34.5%
1.97,6.1%,0.0%,61.2%,73.3%,84.2%
1.24,3.4%,3.4%,63.8%,67.6%,61.9%
1.25,3.3%,5.0%,55.0%,63.6%,59.3%
0.88,2.8%,1.4%,70.8%,52.9%,47.6%
1.51,4.7%,0.0%,64.1%,75.6%,56.5%
1.21,5.4%,2.2%,63.4%,67.8%,55.9%
0.70,4.6%,4.6%,51.9%,73.2%,28.8%
0.49,4.4%,7.4%,63.2%,60.5%,36.0%
0.46,4.0%,3.0%,58.0%,67.2%,42.9%
1.12,14.0%,6.0%,61.0%,77.0%,53.8%
1.03,8.6%,2.9%,61.4%,65.1%,63.0%
0.41,3.8%,7.5%,54.7%,69.0%,16.7%
1.14,13.4%,3.7%,59.8%,87.8%,60.6%
0.88,11.7%,2.6%,64.9%,78.0%,55.6%
0.87,4.2%,2.1%,56.3%,59.3%,45.2%
1.41,7.4%,2.9%,67.6%,84.8%,50.0%
0.78,7.8%,3.4%,69.8%,76.5%,57.1%
0.55,0.0%,4.3%,60.9%,50.0%,11.1%
0.68,1.6%,6.3%,65.1%,56.1%,36.4%
1.28,7.0%,1.4%,62.0%,72.7%,55.6%
0.52,0.0%,6.9%,41.4%,66.7%,23.5%
0.57,8.2%,8.2%,53.1%,57.7%,39.1%
0.84,3.4%,10.2%,45.8%,70.4%,46.9%
1.36,0.0%,8.3%,58.3%,75.0%,35.0%
0.93,2.7%,5.3%,58.7%,65.9%,45.2%
1.88,0.0%,4.4%,51.1%,69.6%,63.6%
0.67,4.4%,6.7%,62.2%,67.9%,32.4%
2.83,7.1%,2.4%,57.1%,91.7%,77.8%
0.84,9.0%,3.4%,58.4%,75.0%,51.4%
1.62,2.0%,5.9%,49.0%,84.0%,57.7%
1.24,8.9%,5.6%,54.4%,73.5%,65.9%
0.93,1.0%,4.0%,62.6%,59.7%,54.1%
2.15,2.5%,0.0%,50.0%,80.0%,70.0%
0.85,6.9%,3.9%,59.8%,67.2%,48.8%
0.72,3.2%,2.2%,51.6%,72.9%,46.7%
1.42,3.3%,3.3%,57.4%,80.0%,57.7%
1.92,14.5%,5.5%,58.2%,87.5%,65.2%
0.89,2.9%,5.8%,62.3%,67.4%,46.2%
1.74,2.1%,2.1%,72.9%,71.4%,76.9%
0.78,3.1%,10.9%,59.4%,55.3%,53.8%
1.14,5.3%,2.1%,58.9%,76.8%,48.7%
2.15,0.0%,0.0%,50.0%,85.7%,66.7%
0.84,4.1%,11.0%,53.4%,64.1%,44.1%
1.11,3.6%,6.0%,63.1%,69.8%,51.6%
1.46,0.0%,0.0%,67.3%,78.4%,66.7%
0.99,1.0%,6.2%,57.7%,60.7%,43.9%
0.59,4.0%,8.0%,60.0%,60.0%,30.0%
0.61,2.1%,0.0%,66.0%,45.2%,43.8%
1.33,0.0%,12.5%,87.5%,71.4%,0.0%
0.80,1.3%,1.3%,60.0%,52.1%,53.1%
1.32,5.7%,2.9%,68.6%,70.8%,50.0%
0.45,0.0%,6.7%,60.0%,22.2%,16.7%
1.42,5.4%,5.4%,67.9%,78.9%,66.7%
0.77,2.7%,2.7%,58.1%,53.5%,51.6%
0.79,1.9%,1.9%,67.3%,57.1%,70.6%
1.46,9.3%,1.9%,63.0%,79.4%,65.0%
0.70,7.3%,4.9%,57.3%,66.0%,40.0%
0.89,1.6%,1.6%,72.1%,72.7%,52.9%
0.82,0.0%,1.8%,60.5%,62.3%,48.9%
1.33,0.0%,3.9%,65.8%,58.0%,50.0%
1.20,1.2%,6.0%,59.5%,60.0%,52.9%
0.52,4.3%,2.2%,65.2%,50.0%,43.8%
1.62,1.7%,1.7%,56.9%,75.8%,56.0%
1.53,1.6%,4.9%,54.1%,78.8%,50.0%
0.70,1.0%,8.1%,60.6%,63.3%,48.7%
0.59,2.6%,0.0%,66.7%,42.3%,38.5%
1.60,4.0%,2.0%,66.0%,78.8%,64.7%
0.58,0.0%,6.8%,49.2%,75.9%,46.7%
1.04,1.3%,5.1%,60.8%,62.5%,51.6%
2.13,4.9%,2.4%,61.0%,88.0%,62.5%
1.97,9.1%,2.3%,59.1%,92.3%,50.0%
0.72,6.4%,3.8%,59.0%,67.4%,56.3%
1.06,1.0%,4.1%,59.2%,58.6%,62.5%
0.44,0.0%,3.1%,68.8%,27.3%,20.0%
0.97,5.6%,5.6%,64.8%,74.3%,57.9%
0.76,9.3%,0.0%,68.5%,64.9%,52.9%
0.87,3.6%,2.7%,64.3%,73.6%,40.0%
1.25,3.8%,2.5%,58.8%,74.5%,63.6%
0.54,6.0%,6.0%,58.0%,51.7%,28.6%
0.68,1.9%,2.8%,51.4%,61.8%,50.0%
0.78,3.4%,8.0%,55.2%,64.6%,43.6%
2.34,4.9%,4.9%,63.4%,88.5%,60.0%
0.87,4.2%,4.2%,66.7%,66.7%,33.3%
0.77,2.0%,6.1%,56.1%,60.0%,37.2%
0.50,0.0%,0.0%,73.9%,50.0%,33.3%
0.81,2.1%,4.2%,59.4%,61.4%,43.6%
0.94,4.6%,2.3%,54.0%,59.6%,57.5%
1.06,4.2%,5.2%,58.3%,75.0%,52.5%
0.72,1.0%,4.1%,59.8%,63.8%,48.7%
0.90,0.9%,2.6%,60.7%,62.0%,47.8%
0.58,7.6%,6.1%,63.6%,69.0%,50.0%
1.45,14.3%,2.0%,51.0%,76.0%,66.7%
1.21,6.7%,2.7%,56.0%,61.9%,51.5%
0.67,6.3%,7.9%,63.5%,62.5%,47.8%
0.81,4.5%,2.3%,59.1%,61.5%,55.6%
0.96,8.8%,4.9%,52.0%,77.4%,44.9%
0.77,0.9%,1.9%,67.0%,56.3%,51.4%
0.96,2.5%,3.8%,57.0%,80.0%,58.8%
1.40,9.5%,3.2%,61.9%,71.8%,54.2%
1.06,3.2%,2.1%,57.4%,70.4%,50.0%
1.38,6.8%,8.5%,55.9%,78.8%,38.5%
0.58,8.8%,5.9%,69.1%,63.8%,47.6%
1.20,14.1%,7.0%,53.5%,81.6%,60.6%
1.55,19.2%,5.8%,73.1%,92.1%,42.9%
0.60,5.6%,5.6%,59.7%,72.1%,41.4%
0.65,1.8%,3.5%,43.9%,68.0%,53.1%
1.58,1.8%,7.3%,54.5%,86.7%,56.0%
1.81,6.3%,3.2%,65.1%,82.9%,68.2%
0.86,1.9%,3.7%,57.9%,59.7%,51.1%
2.15,5.1%,5.1%,64.1%,80.0%,64.3%
0.57,1.6%,3.3%,54.1%,66.7%,53.6%
0.88,0.0%,8.6%,51.7%,63.3%,50.0%
1.01,6.8%,6.8%,51.5%,73.6%,44.0%
1.50,5.1%,6.8%,55.9%,78.8%,42.3%
1.10,4.8%,4.8%,57.7%,73.3%,52.3%
0.52,0.0%,6.4%,42.6%,60.0%,33.3%
0.78,1.9%,3.8%,56.6%,63.3%,56.5%
1.19,4.5%,1.5%,53.7%,69.4%,54.8%
0.85,3.4%,5.1%,67.8%,55.0%,47.4%
0.86,2.7%,0.0%,61.3%,60.9%,62.1%
0.81,2.0%,4.0%,55.6%,56.4%,47.7%
0.86,4.0%,2.7%,56.0%,52.4%,57.6%
0.63,0.0%,2.3%,62.8%,51.9%,18.8%
1.22,5.6%,5.6%,56.3%,80.0%,41.9%
1.85,4.4%,2.2%,66.7%,80.0%,46.7%
0.65,1.9%,5.7%,60.4%,65.6%,38.1%
0.89,3.1%,4.1%,62.2%,63.9%,48.6%
0.86,0.0%,9.8%,58.7%,63.0%,52.6%
0.89,6.1%,2.0%,63.3%,64.5%,44.4%
1.09,5.3%,2.1%,44.7%,71.4%,53.8%
0.66,0.0%,1.3%,69.3%,53.8%,60.9%
