DR,A%,DF%,1stIn,1st%,2nd%
0.80,5.6%,3.7%,66.7%,58.3%,27.8%
0.48,6.9%,6.9%,62.1%,33.3%,27.3%
0.78,4.7%,3.1%,64.1%,56.1%,39.1%
1.80,5.4%,2.7%,56.8%,85.7%,56.3%
3.25,7.7%,0.0%,46.2%,66.7%,71.4%
0.87,1.1%,1.1%,58.9%,75.5%,45.9%
0.72,1.5%,3.0%,65.2%,58.1%,43.5%
1.17,7.0%,2.8%,54.9%,66.7%,53.1%
0.71,1.7%,3.3%,60.3%,63.0%,54.2%
1.03,5.2%,5.2%,51.6%,67.5%,48.0%
0.47,7.3%,9.8%,48.8%,50.0%,38.1%
0.39,1.3%,6.4%,57.7%,68.9%,57.6%
1.01,2.0%,3.0%,51.0%,60.8%,57.1%
1.98,9.5%,4.8%,50.0%,95.2%,52.4%
0.74,6.3%,3.8%,58.8%,59.6%,33.3%
1.40,2.3%,1.1%,52.3%,80.4%,54.8%
1.08,0.6%,1.2%,50.9%,57.3%,49.4%
0.81,3.0%,5.1%,48.5%,64.6%,35.3%
0.61,3.6%,1.8%,61.8%,50.0%,57.1%
0.52,0.0%,2.4%,73.8%,41.9%,54.5%
0.78,3.5%,0.0%,57.0%,63.3%,37.8%
1.48,8.1%,0.0%,62.6%,79.0%,70.3%
0.82,4.2%,4.2%,47.9%,52.2%,36.0%
0.78,3.7%,1.2%,48.1%,51.3%,52.4%
1.28,5.7%,1.4%,65.7%,76.1%,75.0%
1.88,2.1%,0.0%,58.3%,89.3%,45.0%
0.94,7.7%,7.7%,51.9%,70.4%,44.0%
0.78,3.6%,6.0%,54.2%,71.1%,31.6%
0.62,8.6%,1.4%,58.6%,70.7%,55.2%
1.25,0.0%,1.7%,51.7%,66.7%,60.7%
0.68,5.5%,1.8%,45.5%,60.0%,30.0%
0.83,3.9%,1.0%,51.0%,65.4%,40.0%
1.52,8.8%,5.9%,52.9%,77.8%,65.6%
0.60,3.1%,7.8%,57.8%,56.8%,33.3%
0.77,3.2%,4.8%,54.8%,66.2%,42.9%
0.81,3.6%,3.6%,50.5%,66.1%,54.5%
0.63,3.5%,0.0%,70.2%,50.0%,52.9%
0.93,0.9%,0.0%,70.6%,66.2%,59.4%
0.79,1.0%,2.0%,60.0%,60.0%,50.0%
0.85,1.3%,3.8%,60.8%,68.8%,41.9%
1.39,1.6%,1.6%,54.1%,66.7%,53.6%
0.94,3.0%,4.0%,56.0%,58.9%,50.0%
0.90,5.8%,2.9%,59.2%,72.1%,42.9%
1.10,1.1%,1.1%,55.7%,61.2%,51.3%
0.84,2.3%,12.4%,51.9%,71.6%,54.8%
1.09,3.0%,5.0%,63.0%,68.3%,43.2%
1.34,1.6%,4.8%,57.1%,75.0%,59.3%
0.98,0.0%,1.2%,50.0%,69.0%,45.2%
0.65,0.0%,4.3%,41.3%,31.6%,44.4%
1.21,4.5%,3.0%,43.9%,72.4%,37.8%
1.69,8.5%,2.1%,53.2%,64.0%,68.2%
2.72,6.1%,3.0%,36.4%,83.3%,71.4%
1.25,1.4%,6.8%,53.4%,69.2%,47.1%
0.73,2.0%,0.0%,56.9%,48.3%,54.5%
1.09,0.0%,0.0%,64.6%,62.3%,55.2%
1.06,0.0%,2.9%,59.6%,64.5%,52.4%
1.77,2.3%,2.3%,48.8%,66.7%,72.7%
0.61,3.0%,1.5%,62.1%,65.9%,32.0%
1.59,4.1%,4.1%,49.0%,83.3%,60.0%
1.24,0.0%,1.4%,56.3%,70.0%,54.8%
1.45,4.5%,3.0%,56.7%,73.7%,48.3%
1.00,0.0%,5.1%,57.0%,60.0%,44.1%
0.23,2.0%,14.3%,46.9%,47.8%,42.3%
1.05,4.5%,5.6%,46.1%,70.7%,37.5%
1.37,5.7%,1.4%,55.7%,66.7%,54.8%
1.61,5.9%,2.0%,54.9%,82.1%,60.9%
1.35,2.9%,4.4%,48.5%,81.8%,54.3%
0.41,2.0%,5.9%,54.9%,57.1%,26.1%
1.80,0.0%,2.2%,58.7%,74.1%,73.7%
0.77,1.3%,0.0%,64.6%,51.0%,46.4%
1.10,2.4%,6.1%,52.4%,69.8%,51.3%
0.99,3.3%,4.3%,52.2%,75.0%,50.0%
1.12,5.5%,0.9%,63.3%,65.2%,60.0%
1.28,1.6%,3.2%,55.6%,68.6%,50.0%
0.89,5.8%,0.0%,60.8%,58.9%,53.2%
1.31,1.4%,5.6%,61.1%,70.5%,53.6%
1.39,0.0%,1.7%,55.0%,69.7%,59.3%
1.03,3.7%,2.8%,54.1%,67.8%,44.0%
1.49,4.5%,1.5%,51.5%,73.5%,68.8%
0.69,1.8%,0.0%,69.6%,43.6%,52.9%
