DR,A%,DF%,1stIn,1st%,2nd%
1.03,6.3%,5.2%,55.2%,62.3%,51.2%
1.62,1.9%,1.9%,54.7%,86.2%,58.3%
0.84,8.0%,9.3%,57.3%,74.4%,43.8%
0.96,2.6%,10.3%,57.7%,68.9%,45.5%
0.88,5.0%,1.0%,66.3%,64.2%,50.0%
0.74,11.2%,3.4%,65.2%,70.7%,54.8%
0.43,3.6%,5.5%,78.2%,53.5%,25.0%
0.44,2.4%,0.0%,73.8%,51.6%,18.2%
1.16,4.9%,2.5%,71.6%,69.0%,43.5%
0.63,3.8%,3.8%,69.2%,58.3%,37.5%
1.63,3.4%,0.0%,81.0%,76.6%,54.5%
0.87,5.6%,2.8%,68.1%,57.1%,47.8%
1.47,13.8%,0.0%,70.8%,80.4%,68.4%
1.11,11.1%,3.7%,64.8%,72.9%,44.7%
1.48,18.6%,3.4%,72.9%,79.1%,56.3%
1.31,14.4%,0.0%,70.0%,84.1%,70.4%
0.68,7.8%,2.6%,65.2%,81.3%,57.5%
1.13,13.9%,8.9%,57.0%,86.7%,61.8%
1.40,14.5%,8.7%,52.2%,86.1%,51.5%
1.89,13.0%,3.9%,57.1%,79.5%,81.8%
0.96,1.3%,3.9%,71.4%,58.2%,50.0%
2.46,10.0%,2.5%,77.5%,83.9%,66.7%
1.31,1.6%,1.6%,71.0%,70.5%,44.4%
1.35,2.9%,4.4%,67.6%,69.6%,45.5%
0.73,1.0%,1.0%,66.3%,71.0%,48.6%
1.01,5.8%,3.5%,58.1%,76.0%,61.1%
0.86,1.0%,1.0%,71.7%,62.0%,50.0%
1.45,0.0%,0.0%,70.4%,68.0%,81.0%
0.30,3.4%,1.7%,74.6%,40.9%,46.7%
1.73,4.0%,4.0%,72.0%,80.6%,57.1%
1.23,6.3%,1.6%,64.1%,70.7%,52.2%
2.14,2.2%,2.2%,62.2%,85.7%,70.6%
1.59,2.0%,4.0%,62.0%,80.6%,42.1%
1.79,4.3%,0.0%,61.7%,86.2%,61.1%
2.44,11.4%,0.0%,70.5%,87.1%,61.5%
0.96,6.2%,3.1%,74.2%,68.1%,32.0%
1.63,0.0%,1.8%,82.5%,72.3%,70.0%
0.83,1.8%,0.9%,64.2%,64.3%,56.4%
0.88,2.9%,3.8%,66.7%,60.0%,48.6%
1.44,4.7%,3.1%,76.6%,77.6%,66.7%
2.22,6.7%,2.2%,68.9%,80.6%,71.4%
0.85,6.9%,5.2%,55.2%,65.6%,42.3%
1.92,6.8%,6.8%,63.6%,82.1%,62.5%
1.68,3.7%,5.6%,61.1%,78.8%,71.4%
1.27,6.4%,5.1%,60.3%,74.5%,45.2%
0.86,3.1%,4.6%,64.6%,71.4%,39.1%
1.11,2.7%,5.4%,60.8%,62.2%,51.7%
1.13,4.3%,2.2%,64.5%,68.3%,48.5%
1.71,5.3%,0.0%,57.9%,72.7%,62.5%
1.53,7.5%,0.0%,83.0%,72.7%,66.7%
0.59,2.7%,1.4%,58.1%,74.4%,51.6%
1.98,9.3%,0.0%,72.1%,80.6%,41.7%
1.27,8.3%,3.6%,63.1%,69.8%,48.4%
0.86,5.4%,2.7%,62.2%,67.4%,64.3%
0.85,8.4%,3.6%,65.1%,74.1%,62.1%
0.68,0.0%,1.8%,56.1%,56.3%,52.0%
1.12,3.9%,1.3%,67.5%,71.2%,56.0%
1.17,7.5%,1.9%,58.9%,63.5%,59.1%
0.81,3.2%,5.6%,59.7%,60.8%,40.0%
0.84,6.9%,1.4%,62.5%,60.0%,51.9%
1.29,1.5%,1.5%,74.6%,70.0%,58.8%
2.57,2.7%,0.0%,83.8%,77.4%,66.7%
1.59,3.9%,0.0%,78.4%,70.0%,72.7%
1.49,0.0%,0.0%,66.7%,71.1%,47.4%
1.12,0.0%,3.2%,63.5%,72.5%,30.4%
0.50,3.8%,0.0%,73.8%,54.2%,42.9%
1.02,6.9%,2.0%,71.6%,69.9%,55.2%
1.00,2.9%,3.9%,65.7%,64.2%,45.7%
0.75,0.0%,7.4%,50.0%,55.6%,33.3%
0.35,4.7%,2.3%,79.1%,55.9%,22.2%
1.12,0.0%,4.7%,75.0%,66.7%,50.0%
0.91,1.3%,5.1%,68.4%,51.9%,44.0%
0.51,0.0%,11.3%,58.1%,66.7%,42.3%
